ts,pkey,sym,side,block_reason,px_at_block,gain_15m_pct,gain_1h_pct,gain_4h_pct,gain_D_pct
20:27:29,fin:AIAUSDT_LONG,AIAUSDT,LONG,BLOCKED_ALREADY_AUGMENTED_fin:AIAUSDT_LONG,0.05918,-0.69,-0.05,-0.05,-12.67
20:37:35,fin:AIAUSDT_LONG,AIAUSDT,LONG,BLOCKED_ALREADY_AUGMENTED_fin:AIAUSDT_LONG,0.05877,+0.03,+0.65,+0.65,-12.06
20:47:39,fin:AIAUSDT_LONG,AIAUSDT,LONG,BLOCKED_ALREADY_AUGMENTED_fin:AIAUSDT_LONG,0.05879,+0.02,+0.61,+0.61,-12.09
20:57:44,fin:AIAUSDT_LONG,AIAUSDT,LONG,BLOCKED_ALREADY_AUGMENTED_fin:AIAUSDT_LONG,0.05879,+0.02,+0.61,+0.61,-12.09
21:07:48,fin:AIAUSDT_LONG,AIAUSDT,LONG,BLOCKED_ALREADY_AUGMENTED_fin:AIAUSDT_LONG,0.0588,+0.12,+0.60,+0.60,-12.11
21:17:53,fin:AIAUSDT_LONG,AIAUSDT,LONG,BLOCKED_ALREADY_AUGMENTED_fin:AIAUSDT_LONG,0.05887,+0.07,+0.48,+0.48,-12.21
21:27:58,fin:AIAUSDT_LONG,AIAUSDT,LONG,BLOCKED_ALREADY_AUGMENTED_fin:AIAUSDT_LONG,0.05887,+0.07,+0.48,+0.48,-12.21
21:38:04,fin:AIAUSDT_LONG,AIAUSDT,LONG,BLOCKED_ALREADY_AUGMENTED_fin:AIAUSDT_LONG,0.05891,+0.00,+0.41,+0.41,-12.27
20:27:29,fin:MORPHOUSDT_LONG,MORPHOUSDT,LONG,BLOCKED_NON_TRADEABLE_POSITION_KEY,2.1241,-0.33,-0.52,+0.77,-1.30
20:37:35,fin:MORPHOUSDT_LONG,MORPHOUSDT,LONG,BLOCKED_NON_TRADEABLE_POSITION_KEY,2.117,-0.17,-0.19,+1.11,-0.97
20:47:39,fin:MORPHOUSDT_LONG,MORPHOUSDT,LONG,BLOCKED_NON_TRADEABLE_POSITION_KEY,2.1135,-0.02,-0.02,+1.27,-0.80
20:57:44,fin:MORPHOUSDT_LONG,MORPHOUSDT,LONG,BLOCKED_NON_TRADEABLE_POSITION_KEY,2.1135,-0.02,-0.02,+1.27,-0.80
21:07:48,fin:MORPHOUSDT_LONG,MORPHOUSDT,LONG,BLOCKED_NON_TRADEABLE_POSITION_KEY,2.113,+0.01,+0.00,+1.30,-0.78
21:17:53,fin:MORPHOUSDT_LONG,MORPHOUSDT,LONG,BLOCKED_NON_TRADEABLE_POSITION_KEY,2.1133,-0.26,-0.01,+1.28,-0.79
21:27:58,fin:MORPHOUSDT_LONG,MORPHOUSDT,LONG,BLOCKED_NON_TRADEABLE_POSITION_KEY,2.1133,-0.26,-0.01,+1.28,-0.79
21:38:04,fin:MORPHOUSDT_LONG,MORPHOUSDT,LONG,BLOCKED_NON_TRADEABLE_POSITION_KEY,2.1078,+0.00,+0.25,+1.55,-0.54
20:54:59,fin:SKYUSDT_LONG,SKYUSDT,LONG,fin:SKYUSDT_LONG_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.08186,+0.07,+0.15,-0.28,-2.30
20:56:02,fin:SKYUSDT_LONG,SKYUSDT,LONG,fin:SKYUSDT_LONG_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.08186,+0.07,+0.15,-0.28,-2.30
21:12:00,fin:SKYUSDT_LONG,SKYUSDT,LONG,fin:SKYUSDT_LONG_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.08192,+0.09,+0.07,-0.35,-2.37
21:14:58,fin:SKYUSDT_LONG,SKYUSDT,LONG,fin:SKYUSDT_LONG_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.08192,+0.09,+0.07,-0.35,-2.37
21:12:06,fin:ZROUSDT_LONG,ZROUSDT,LONG,fin:ZROUSDT_LONG_BLOCKED_ENTRY_VET_NO_STRUCT_OR_BREAKOUT,1.4519,+0.10,-0.19,+0.45,+2.90
21:12:35,fin:KSMUSDT_SHORT,KSMUSDT,SHORT,BLOCKED_NON_TRADEABLE_POSITION_KEY,5.926,-0.46,-0.27,+0.56,+4.39
21:12:35,fin:ORDIUSDC_SHORT,ORDIUSDC,SHORT,BLOCKED_NON_TRADEABLE_POSITION_KEY,5.576,+0.09,-0.59,+0.97,+7.80
21:12:39,fin:OPUSDT_SHORT,OPUSDT,SHORT,BLOCKED_NON_TRADEABLE_POSITION_KEY,0.1688,+0.65,-0.00,+3.32,+12.38
21:12:44,fin:FILUSDC_SHORT,FILUSDC,SHORT,BLOCKED_NON_TRADEABLE_POSITION_KEY,1.216,-1.48,-0.33,+0.90,+10.12
21:33:30,fin:AVAXUSDC_SHORT,AVAXUSDC,SHORT,BLOCKED_NON_TRADEABLE_POSITION_KEY,9.909,-0.00,+0.23,+0.01,+4.12
21:33:36,fin:DOTUSDT_SHORT,DOTUSDT,SHORT,BLOCKED_NON_TRADEABLE_POSITION_KEY,1.389,-0.00,+0.79,+1.15,+5.83
20:29:11,fin:BTCDOMUSDT_SHORT,BTCDOMUSDT,SHORT,BLOCKED_STALE_MARK_PRICE_age82.9s,5473.6,-0.02,-0.12,+0.16,-1.47
20:23:29,fin:1000PEPEUSDC_SHORT,1000PEPEUSDC,SHORT,fin:1000PEPEUSDC_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.0043384,+0.31,+0.35,+0.07,+4.26
20:28:06,fin:1000PEPEUSDC_SHORT,1000PEPEUSDC,SHORT,fin:1000PEPEUSDC_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.0043384,+0.31,+0.35,+0.07,+4.26
20:28:51,fin:1000PEPEUSDC_SHORT,1000PEPEUSDC,SHORT,fin:1000PEPEUSDC_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.0043384,+0.31,+0.35,+0.07,+4.26
20:35:33,fin:1000PEPEUSDC_SHORT,1000PEPEUSDC,SHORT,fin:1000PEPEUSDC_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.0043249,+0.18,+0.03,-0.24,+3.96
20:45:56,fin:1000PEPEUSDC_SHORT,1000PEPEUSDC,SHORT,fin:1000PEPEUSDC_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.004317,-0.15,-0.15,-0.42,+3.79
20:55:38,fin:1000PEPEUSDC_SHORT,1000PEPEUSDC,SHORT,fin:1000PEPEUSDC_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.004317,-0.15,-0.15,-0.42,+3.79
20:56:14,fin:1000PEPEUSDC_SHORT,1000PEPEUSDC,SHORT,fin:1000PEPEUSDC_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.004317,-0.15,-0.15,-0.42,+3.79
21:22:37,fin:1000PEPEUSDC_SHORT,1000PEPEUSDC,SHORT,fin:1000PEPEUSDC_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.0043148,-0.00,-0.20,-0.47,+3.74
21:42:37,fin:1000PEPEUSDC_SHORT,1000PEPEUSDC,SHORT,fin:1000PEPEUSDC_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.0043148,-0.00,-0.20,-0.47,+3.74
21:43:45,fin:1000PEPEUSDC_SHORT,1000PEPEUSDC,SHORT,fin:1000PEPEUSDC_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.0043148,-0.00,-0.20,-0.47,+3.74
20:46:01,fin:1000SHIBUSDC_SHORT,1000SHIBUSDC,SHORT,fin:1000SHIBUSDC_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.006446,-0.06,-0.03,+0.06,+2.73
20:55:30,fin:1000SHIBUSDC_SHORT,1000SHIBUSDC,SHORT,fin:1000SHIBUSDC_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.006446,-0.06,-0.03,+0.06,+2.73
20:56:22,fin:1000SHIBUSDC_SHORT,1000SHIBUSDC,SHORT,fin:1000SHIBUSDC_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.006446,-0.06,-0.03,+0.06,+2.73
21:15:42,fin:1000SHIBUSDC_SHORT,1000SHIBUSDC,SHORT,fin:1000SHIBUSDC_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.006445,-0.37,-0.05,+0.05,+2.72
21:42:41,fin:1000SHIBUSDC_SHORT,1000SHIBUSDC,SHORT,fin:1000SHIBUSDC_SHORT_BLOCKED_ENTRY_VET_NO_STRUCT_OR_BREAKOUT,0.006469,-0.00,+0.32,+0.42,+3.08
21:43:43,fin:1000SHIBUSDC_SHORT,1000SHIBUSDC,SHORT,fin:1000SHIBUSDC_SHORT_BLOCKED_ENTRY_VET_NO_STRUCT_OR_BREAKOUT,0.006469,-0.00,+0.32,+0.42,+3.08
20:45:58,fin:1INCHUSDT_SHORT,1INCHUSDT,SHORT,fin:1INCHUSDT_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.0999,-0.20,-0.20,-0.00,+3.10
21:05:47,fin:1INCHUSDT_SHORT,1INCHUSDT,SHORT,fin:1INCHUSDT_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.1001,+0.20,-0.00,+0.20,+3.30
21:07:01,fin:1INCHUSDT_SHORT,1INCHUSDT,SHORT,fin:1INCHUSDT_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.1001,+0.20,-0.00,+0.20,+3.30
21:12:04,fin:1INCHUSDT_SHORT,1INCHUSDT,SHORT,fin:1INCHUSDT_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.1001,+0.20,-0.00,+0.20,+3.30
21:22:41,fin:1INCHUSDT_SHORT,1INCHUSDT,SHORT,fin:1INCHUSDT_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.0999,-0.40,-0.20,-0.00,+3.10
21:28:09,fin:1INCHUSDT_SHORT,1INCHUSDT,SHORT,fin:1INCHUSDT_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.0999,-0.40,-0.20,-0.00,+3.10
21:33:39,fin:1INCHUSDT_SHORT,1INCHUSDT,SHORT,fin:1INCHUSDT_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.1003,-0.00,+0.20,+0.40,+3.49
20:23:25,fin:1INCHUSDT_SHORT,1INCHUSDT,SHORT,fin:1INCHUSDT_SHORT_BLOCKED_ENTRY_VET_NO_STRUCT_OR_BREAKOUT,0.1,-0.00,-0.10,+0.10,+3.20
20:28:02,fin:1INCHUSDT_SHORT,1INCHUSDT,SHORT,fin:1INCHUSDT_SHORT_BLOCKED_ENTRY_VET_NO_STRUCT_OR_BREAKOUT,0.1,-0.00,-0.10,+0.10,+3.20
20:29:09,fin:1INCHUSDT_SHORT,1INCHUSDT,SHORT,fin:1INCHUSDT_SHORT_BLOCKED_ENTRY_VET_NO_STRUCT_OR_BREAKOUT,0.1,-0.00,-0.10,+0.10,+3.20
20:35:45,fin:1INCHUSDT_SHORT,1INCHUSDT,SHORT,fin:1INCHUSDT_SHORT_BLOCKED_ENTRY_VET_NO_STRUCT_OR_BREAKOUT,0.1,+0.10,-0.10,+0.10,+3.20
20:55:36,fin:1INCHUSDT_SHORT,1INCHUSDT,SHORT,fin:1INCHUSDT_SHORT_BLOCKED_ENTRY_VET_NO_STRUCT_OR_BREAKOUT,0.0999,-0.20,-0.20,-0.00,+3.10
20:56:16,fin:1INCHUSDT_SHORT,1INCHUSDT,SHORT,fin:1INCHUSDT_SHORT_BLOCKED_ENTRY_VET_NO_STRUCT_OR_BREAKOUT,0.0999,-0.20,-0.20,-0.00,+3.10
21:15:46,fin:1INCHUSDT_SHORT,1INCHUSDT,SHORT,fin:1INCHUSDT_SHORT_BLOCKED_ENTRY_VET_NO_STRUCT_OR_BREAKOUT,0.0999,-0.40,-0.20,-0.00,+3.10
21:42:39,fin:1INCHUSDT_SHORT,1INCHUSDT,SHORT,fin:1INCHUSDT_SHORT_BLOCKED_ENTRY_VET_NO_STRUCT_OR_BREAKOUT,0.1003,-0.00,+0.20,+0.40,+3.49
21:43:40,fin:1INCHUSDT_SHORT,1INCHUSDT,SHORT,fin:1INCHUSDT_SHORT_BLOCKED_ENTRY_VET_NO_STRUCT_OR_BREAKOUT,0.1003,-0.00,+0.20,+0.40,+3.49
20:55:28,fin:AAVEUSDC_SHORT,AAVEUSDC,SHORT,fin:AAVEUSDC_SHORT_BLOCKED_DELTA_HTF_4h_AGAINST,95.26,-0.10,-0.08,+0.01,+3.22
20:56:24,fin:AAVEUSDC_SHORT,AAVEUSDC,SHORT,fin:AAVEUSDC_SHORT_BLOCKED_DELTA_HTF_4h_AGAINST,95.26,-0.10,-0.08,+0.01,+3.22
21:15:44,fin:AAVEUSDC_SHORT,AAVEUSDC,SHORT,fin:AAVEUSDC_SHORT_BLOCKED_DELTA_HTF_4h_AGAINST,95.41,-0.75,+0.07,+0.17,+3.37
20:35:47,fin:AAVEUSDC_SHORT,AAVEUSDC,SHORT,fin:AAVEUSDC_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,95.29,+0.03,-0.05,+0.04,+3.25
21:43:35,fin:AAVEUSDC_SHORT,AAVEUSDC,SHORT,fin:AAVEUSDC_SHORT_BLOCKED_ENTRY_VET_NO_STRUCT_OR_BREAKOUT,96.13,-0.00,+0.82,+0.92,+4.10
20:45:50,fin:AVAXUSDC_SHORT,AVAXUSDC,SHORT,fin:AVAXUSDC_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,9.89,-0.09,+0.04,-0.18,+3.93
20:55:01,fin:AVAXUSDC_SHORT,AVAXUSDC,SHORT,fin:AVAXUSDC_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,9.89,-0.09,+0.04,-0.18,+3.93
20:56:00,fin:AVAXUSDC_SHORT,AVAXUSDC,SHORT,fin:AVAXUSDC_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,9.89,-0.09,+0.04,-0.18,+3.93
21:12:21,fin:AVAXUSDC_SHORT,AVAXUSDC,SHORT,fin:AVAXUSDC_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,9.899,-0.10,+0.13,-0.09,+4.02
21:14:56,fin:AVAXUSDC_SHORT,AVAXUSDC,SHORT,fin:AVAXUSDC_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,9.899,-0.10,+0.13,-0.09,+4.02
21:22:27,fin:AVAXUSDC_SHORT,AVAXUSDC,SHORT,fin:AVAXUSDC_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,9.909,-0.00,+0.23,+0.01,+4.12
21:28:05,fin:AVAXUSDC_SHORT,AVAXUSDC,SHORT,fin:AVAXUSDC_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,9.909,-0.00,+0.23,+0.01,+4.12
20:23:41,fin:BSVUSDT_SHORT,BSVUSDT,SHORT,fin:BSVUSDT_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,16.38,+0.18,+0.31,-0.12,+2.26
20:28:41,fin:BSVUSDT_SHORT,BSVUSDT,SHORT,fin:BSVUSDT_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,16.38,+0.18,+0.31,-0.12,+2.26
20:29:25,fin:BSVUSDT_SHORT,BSVUSDT,SHORT,fin:BSVUSDT_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,16.38,+0.18,+0.31,-0.12,+2.26
20:46:32,fin:BSVUSDT_SHORT,BSVUSDT,SHORT,fin:BSVUSDT_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,16.35,+0.12,+0.12,-0.31,+2.08
20:56:51,fin:BSVUSDT_SHORT,BSVUSDT,SHORT,fin:BSVUSDT_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,16.35,+0.12,+0.12,-0.31,+2.08
21:28:47,fin:BSVUSDT_SHORT,BSVUSDT,SHORT,fin:BSVUSDT_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,16.34,-0.00,+0.06,-0.37,+2.02
21:34:13,fin:BSVUSDT_SHORT,BSVUSDT,SHORT,fin:BSVUSDT_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,16.34,-0.00,+0.06,-0.37,+2.02
21:42:43,fin:BSVUSDT_SHORT,BSVUSDT,SHORT,fin:BSVUSDT_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,16.34,-0.00,+0.06,-0.37,+2.02
21:43:29,fin:BSVUSDT_SHORT,BSVUSDT,SHORT,fin:BSVUSDT_SHORT_BLOCKED_ENTRY_VET_NO_STRUCT_OR_BREAKOUT,16.34,-0.00,+0.06,-0.37,+2.02
20:23:39,fin:BTCDOMUSDT_SHORT,BTCDOMUSDT,SHORT,fin:BTCDOMUSDT_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,5473.6,-0.02,-0.12,+0.16,-1.47
20:28:37,fin:BTCDOMUSDT_SHORT,BTCDOMUSDT,SHORT,fin:BTCDOMUSDT_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,5473.6,-0.02,-0.12,+0.16,-1.47
20:35:55,fin:BTCDOMUSDT_SHORT,BTCDOMUSDT,SHORT,fin:BTCDOMUSDT_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,5474.9,-0.01,-0.10,+0.18,-1.44
20:23:37,fin:BTCUSDC_SHORT,BTCUSDC,SHORT,fin:BTCUSDC_SHORT_BLOCKED_ENTRY_VET_NO_STRUCT_OR_BREAKOUT,80224.3,+0.01,+0.11,+0.10,+0.29
20:28:31,fin:BTCUSDC_SHORT,BTCUSDC,SHORT,fin:BTCUSDC_SHORT_BLOCKED_ENTRY_VET_NO_STRUCT_OR_BREAKOUT,80224.3,+0.01,+0.11,+0.10,+0.29
20:29:07,fin:BTCUSDC_SHORT,BTCUSDC,SHORT,fin:BTCUSDC_SHORT_BLOCKED_ENTRY_VET_NO_STRUCT_OR_BREAKOUT,80224.3,+0.01,+0.11,+0.10,+0.29
20:36:03,fin:BTCUSDC_SHORT,BTCUSDC,SHORT,fin:BTCUSDC_SHORT_BLOCKED_ENTRY_VET_NO_STRUCT_OR_BREAKOUT,80218.5,-0.00,+0.10,+0.09,+0.29
20:23:43,fin:COMPUSDT_SHORT,COMPUSDT,SHORT,fin:COMPUSDT_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,22.63,-0.66,-1.19,-0.35,-1.06
20:28:33,fin:COMPUSDT_SHORT,COMPUSDT,SHORT,fin:COMPUSDT_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,22.63,-0.66,-1.19,-0.35,-1.06
20:29:21,fin:COMPUSDT_SHORT,COMPUSDT,SHORT,fin:COMPUSDT_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,22.63,-0.66,-1.19,-0.35,-1.06
21:22:39,fin:COTIUSDT_SHORT,COTIUSDT,SHORT,fin:COTIUSDT_SHORT_BLOCKED_DELTA_HTF_4h_AGAINST,0.01495,-0.20,+0.27,-0.20,+3.55
20:35:29,fin:COTIUSDT_SHORT,COTIUSDT,SHORT,fin:COTIUSDT_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.01488,-0.00,-0.20,-0.67,+3.09
20:56:10,fin:COTIUSDT_SHORT,COTIUSDT,SHORT,fin:COTIUSDT_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.01488,-0.60,-0.20,-0.67,+3.09
21:05:39,fin:COTIUSDT_SHORT,COTIUSDT,SHORT,fin:COTIUSDT_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.01497,+0.13,+0.40,-0.07,+3.67
21:06:48,fin:COTIUSDT_SHORT,COTIUSDT,SHORT,fin:COTIUSDT_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.01497,+0.13,+0.40,-0.07,+3.67
21:12:08,fin:COTIUSDT_SHORT,COTIUSDT,SHORT,fin:COTIUSDT_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.01497,+0.13,+0.40,-0.07,+3.67
21:15:10,fin:COTIUSDT_SHORT,COTIUSDT,SHORT,fin:COTIUSDT_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.01495,-0.20,+0.27,-0.20,+3.55
21:28:13,fin:COTIUSDT_SHORT,COTIUSDT,SHORT,fin:COTIUSDT_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.01495,-0.20,+0.27,-0.20,+3.55
21:33:36,fin:COTIUSDT_SHORT,COTIUSDT,SHORT,fin:COTIUSDT_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.01498,-0.00,+0.47,-0.00,+3.74
21:42:35,fin:COTIUSDT_SHORT,COTIUSDT,SHORT,fin:COTIUSDT_SHORT_BLOCKED_ENTRY_VET_NO_STRUCT_OR_BREAKOUT,0.01498,-0.00,+0.47,-0.00,+3.74
21:43:49,fin:COTIUSDT_SHORT,COTIUSDT,SHORT,fin:COTIUSDT_SHORT_BLOCKED_ENTRY_VET_NO_STRUCT_OR_BREAKOUT,0.01498,-0.00,+0.47,-0.00,+3.74
21:12:17,fin:DOTUSDT_SHORT,DOTUSDT,SHORT,fin:DOTUSDT_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,1.378,-0.36,-0.00,+0.36,+5.08
21:15:02,fin:DOTUSDT_SHORT,DOTUSDT,SHORT,fin:DOTUSDT_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,1.383,-0.43,+0.36,+0.72,+5.42
21:22:43,fin:DOTUSDT_SHORT,DOTUSDT,SHORT,fin:DOTUSDT_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,1.383,-0.43,+0.36,+0.72,+5.42
20:23:07,fin:DOTUSDT_SHORT,DOTUSDT,SHORT,fin:DOTUSDT_SHORT_BLOCKED_ENTRY_VET_NO_STRUCT_OR_BREAKOUT,1.376,-0.07,-0.15,+0.22,+4.94
20:28:08,fin:DOTUSDT_SHORT,DOTUSDT,SHORT,fin:DOTUSDT_SHORT_BLOCKED_ENTRY_VET_NO_STRUCT_OR_BREAKOUT,1.376,-0.07,-0.15,+0.22,+4.94
20:29:27,fin:DOTUSDT_SHORT,DOTUSDT,SHORT,fin:DOTUSDT_SHORT_BLOCKED_ENTRY_VET_NO_STRUCT_OR_BREAKOUT,1.376,-0.07,-0.15,+0.22,+4.94
20:35:39,fin:DOTUSDT_SHORT,DOTUSDT,SHORT,fin:DOTUSDT_SHORT_BLOCKED_ENTRY_VET_NO_STRUCT_OR_BREAKOUT,1.377,-0.00,-0.07,+0.29,+5.01
21:28:45,fin:DOTUSDT_SHORT,DOTUSDT,SHORT,fin:DOTUSDT_SHORT_BLOCKED_ENTRY_VET_NO_STRUCT_OR_BREAKOUT,1.383,-0.43,+0.36,+0.72,+5.42
21:42:33,fin:DOTUSDT_SHORT,DOTUSDT,SHORT,fin:DOTUSDT_SHORT_BLOCKED_ENTRY_VET_NO_STRUCT_OR_BREAKOUT,1.389,-0.00,+0.79,+1.15,+5.83
21:43:38,fin:DOTUSDT_SHORT,DOTUSDT,SHORT,fin:DOTUSDT_SHORT_BLOCKED_ENTRY_VET_NO_STRUCT_OR_BREAKOUT,1.389,-0.00,+0.79,+1.15,+5.83
20:46:16,fin:ETHFIUSDC_SHORT,ETHFIUSDC,SHORT,fin:ETHFIUSDC_SHORT_BLOCKED_DELTA_HTF_4h_AGAINST,0.451,-0.20,-0.20,-0.33,+5.25
20:55:13,fin:ETHFIUSDC_SHORT,ETHFIUSDC,SHORT,fin:ETHFIUSDC_SHORT_BLOCKED_DELTA_HTF_4h_AGAINST,0.451,-0.20,-0.20,-0.33,+5.25
20:56:47,fin:ETHFIUSDC_SHORT,ETHFIUSDC,SHORT,fin:ETHFIUSDC_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.451,-0.20,-0.20,-0.33,+5.25
21:05:29,fin:ETHFIUSDC_SHORT,ETHFIUSDC,SHORT,fin:ETHFIUSDC_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.4519,+0.44,-0.00,-0.13,+5.44
21:06:40,fin:ETHFIUSDC_SHORT,ETHFIUSDC,SHORT,fin:ETHFIUSDC_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.4519,+0.44,-0.00,-0.13,+5.44
21:12:31,fin:ETHFIUSDC_SHORT,ETHFIUSDC,SHORT,fin:ETHFIUSDC_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.4519,+0.44,-0.00,-0.13,+5.44
21:15:40,fin:ETHFIUSDC_SHORT,ETHFIUSDC,SHORT,fin:ETHFIUSDC_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.4499,-0.33,-0.44,-0.58,+5.02
21:22:47,fin:ETHFIUSDC_SHORT,ETHFIUSDC,SHORT,fin:ETHFIUSDC_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.4499,-0.33,-0.44,-0.58,+5.02
20:23:11,fin:ETHFIUSDC_SHORT,ETHFIUSDC,SHORT,fin:ETHFIUSDC_SHORT_BLOCKED_ENTRY_VET_NO_STRUCT_OR_BREAKOUT,0.4497,-0.38,-0.49,-0.62,+4.98
20:28:19,fin:ETHFIUSDC_SHORT,ETHFIUSDC,SHORT,fin:ETHFIUSDC_SHORT_BLOCKED_ENTRY_VET_NO_STRUCT_OR_BREAKOUT,0.4497,-0.38,-0.49,-0.62,+4.98
20:29:01,fin:ETHFIUSDC_SHORT,ETHFIUSDC,SHORT,fin:ETHFIUSDC_SHORT_BLOCKED_ENTRY_VET_NO_STRUCT_OR_BREAKOUT,0.4497,-0.38,-0.49,-0.62,+4.98
21:28:22,fin:FARTCOINUSDT_SHORT,FARTCOINUSDT,SHORT,fin:FARTCOINUSDT_SHORT_BLOCKED_DELTA_HTF_4h_AGAINST,0.2524,-0.63,+0.16,-0.04,+3.13
21:28:43,fin:FILUSDC_SHORT,FILUSDC,SHORT,fin:FILUSDC_SHORT_BLOCKED_ENTRY_VET_NO_STRUCT_OR_BREAKOUT,1.234,-0.00,+1.13,+2.35,+11.43
20:23:45,fin:FLOWUSDT_SHORT,FLOWUSDT,SHORT,fin:FLOWUSDT_SHORT_BLOCKED_DELTA_HTF_4h_AGAINST,0.04135,-0.17,-0.77,-0.36,-0.58
20:28:39,fin:FLOWUSDT_SHORT,FLOWUSDT,SHORT,fin:FLOWUSDT_SHORT_BLOCKED_DELTA_HTF_4h_AGAINST,0.04135,-0.17,-0.77,-0.36,-0.58
20:29:19,fin:FLOWUSDT_SHORT,FLOWUSDT,SHORT,fin:FLOWUSDT_SHORT_BLOCKED_DELTA_HTF_4h_AGAINST,0.04135,-0.17,-0.77,-0.36,-0.58
21:22:59,fin:FLOWUSDT_SHORT,FLOWUSDT,SHORT,fin:FLOWUSDT_SHORT_BLOCKED_DELTA_HTF_4h_AGAINST,0.0416,-0.00,-0.17,+0.24,+0.02
20:46:35,fin:FLOWUSDT_SHORT,FLOWUSDT,SHORT,fin:FLOWUSDT_SHORT_BLOCKED_DELTA_NO_SIGNAL_htf=4h_D,0.04139,-0.68,-0.68,-0.27,-0.48
