position_key,symbol,side,is_hedge,open_dt,close_dt,hold_minutes,open_price,close_price,actual_gain_pct,aug_count,reduce_count,first_flip_dt,flip_minutes_after_open,cf_price,cf_gain_pct,delta_cf_minus_actual_pct,close_reason
inf:EDUUSDT_SHORT,EDUUSDT,SHORT,False,2026-04-20T17:14:44.129023+00:00,2026-04-20T20:35:51.249411+00:00,201.12,0.04968,0.0577,-16.1433,0,0,,,,,,QUICK_HEDGE_KILL_REVERSING_-17.17%<prev-16.55%
inf:EDUUSDT_SHORT,EDUUSDT,SHORT,True,2026-04-20T22:54:59.977911+00:00,2026-04-25T03:57:26.918200+00:00,6062.45,0.06219243,0.04648737,25.2524,2,2,2026-04-25T03:57:26.918200+00:00,6062.45,0.04648737,25.2524,0.0,HEDGE_CLOSE_WT3M1H_PP_ABS_3m=39.9/25.9_1h=15.0/-1.1_gain=-3.82%
inf:EDUUSDT_SHORT,EDUUSDT,SHORT,False,2026-04-25T22:55:29.367643+00:00,2026-04-25T23:28:13.207710+00:00,32.73,0.04492621,0.04507644,-0.3344,0,0,,,,,,HEDGE_CLEANUP_R6_main_recovered_gain=0.12_main=gone_wt3m=44.9/53.4_wt15m=1.3/3.6
inf:EDUUSDT_SHORT,EDUUSDT,SHORT,False,2026-04-26T21:38:45.216878+00:00,2026-04-26T23:06:36.111435+00:00,87.85,0.04602,0.04607,-0.1086,0,0,2026-04-26T23:06:36.111435+00:00,87.85,0.04607,-0.1086,0.0,WT_4H_VEL_EXIT_vel=11.7_g=0.03%_MANDATORY_REENTRY
inf:EDUUSDT_LONG,EDUUSDT,LONG,True,2026-04-20T16:55:39.041497+00:00,2026-04-20T20:33:55.088735+00:00,218.27,0.04914,0.05771159,17.4432,2,7,2026-04-20T16:55:39.041497+00:00,0.0,0.04914,0.0,-17.4432,QUICK_HEDGE_KILL_REVERSING_-0.72%<prev-0.24%
inf:AAVEUSDC_LONG,AAVEUSDC,LONG,True,2026-04-20T17:04:17.039825+00:00,2026-04-20T17:06:58.650278+00:00,2.69,88.1,88.52,0.4767,0,0,,,,,,QUICK_REDUCE_STRONG_REDUCE_k_1m:100/d_1m:97/k_3m:73/d_3m:49_HLR_TOP_EXIT_1h|4h|D_g=0.00%_REENTER_2.5x_REDUCE
inf:BEATUSDT_LONG,BEATUSDT,LONG,True,2026-04-20T20:30:54.247430+00:00,2026-04-21T03:53:26.316208+00:00,442.53,0.4616,0.4716,2.1664,2,1,2026-04-20T20:50:52.115428+00:00,19.96,0.45804361,-0.7704,-2.9368,STALL_SUB_age=18865min_gain=-0.48%_deltaspd=0.00
inf:PARTIUSDT_SHORT,PARTIUSDT,SHORT,False,2026-04-20T20:36:09.352223+00:00,2026-04-26T18:15:06.915224+00:00,8498.96,0.04159,0.04118044,0.9848,1,1,,,,,,QUICK_HEDGE_ORPHAN_KILL_no_original
inf:SEIUSDT_SHORT,SEIUSDT,SHORT,False,2026-04-20T20:39:54.325147+00:00,2026-04-20T21:11:33.839301+00:00,31.66,0.05624416,0.05632,-0.1348,0,0,,,,,,WT_4H_VEL_EXIT_vel=41.7_g=-0.22%_MANDATORY_REENTRY
inf:SEIUSDT_SHORT,SEIUSDT,SHORT,True,2026-04-25T12:23:05.125146+00:00,2026-04-25T12:24:17.235418+00:00,1.2,0.06197,0.06192797,0.0678,0,0,,,,,,QUICK_HEDGE_CLOSE_SCALP_D_1m_bull_vs_SHORT_age=0.0m_h=0.00%
inf:SEIUSDT_LONG,SEIUSDT,LONG,True,2026-04-20T20:41:06.520678+00:00,2026-04-20T20:42:35.401058+00:00,1.48,0.05623,0.05621252,-0.0311,0,0,2026-04-20T20:41:06.520678+00:00,0.0,0.05623,0.0,0.0311,QUICK_BANDAID_OFF_wt15m_-3.9>6.1_hgain0.00%
inf:STXUSDT_SHORT,STXUSDT,SHORT,False,2026-04-20T20:41:54.556285+00:00,2026-04-20T21:19:02.060779+00:00,37.13,0.2253,0.2254027,-0.0456,0,0,2026-04-20T21:19:02.060779+00:00,37.13,0.2254027,-0.0456,0.0,STALL_SUB_age=26953min_gain=-0.24%_deltaspd=0.00
inf:STXUSDT_SHORT,STXUSDT,SHORT,True,2026-04-21T00:08:03.978323+00:00,2026-04-21T00:35:03.223131+00:00,26.99,0.2236,0.2229,0.3131,0,0,2026-04-21T00:35:03.223131+00:00,26.99,0.2229,0.3131,0.0,WT_4H_VEL_EXIT_vel=49.5_g=0.22%_MANDATORY_REENTRY
inf:STXUSDT_SHORT,STXUSDT,SHORT,True,2026-04-21T04:18:00.394234+00:00,2026-04-21T15:47:35.022424+00:00,689.58,0.22295028,0.22240592,0.2442,0,0,2026-04-21T04:18:00.394234+00:00,0.0,0.22295028,0.0,-0.2442,WT_4H_VEL_EXIT_vel=18.6_g=-0.07%_MANDATORY_REENTRY
inf:WUSDT_SHORT,WUSDT,SHORT,False,2026-04-20T20:43:18.483564+00:00,2026-04-20T21:02:44.776802+00:00,19.44,0.01289438,0.01294936,-0.4264,0,0,2026-04-20T21:02:44.776802+00:00,19.44,0.01294936,-0.4264,0.0,QUICK_HEDGE_KILL_REVERSING_-0.41%<prev-0.23%
inf:WUSDT_SHORT,WUSDT,SHORT,False,2026-04-20T22:33:57.916965+00:00,2026-04-26T03:00:41.670201+00:00,7466.73,0.0128214,0.01343257,-4.7668,3,4,2026-04-26T02:58:38.559994+00:00,7464.68,0.01343257,-4.7668,0.0,HEDGE_CLEANUP_R6_main_recovered_gain=0.00_main=gone_wt3m=-18.3/-18.9_wt15m=7.6/0.9
inf:WUSDT_SHORT,WUSDT,SHORT,False,2026-04-26T03:55:22.472149+00:00,2026-04-26T04:05:55.332657+00:00,10.55,0.01340558,0.01340558,0.0,0,0,2026-04-26T04:05:55.332657+00:00,10.55,0.01340558,0.0,0.0,HEDGE_CLOSE_WT3M1H_PRE_GATE_3m=26.9/13.2_1h=26.3/20.7_gain=-0.07%
inf:XVGUSDT_SHORT,XVGUSDT,SHORT,False,2026-04-20T20:46:08.279964+00:00,2026-04-20T21:04:59.046147+00:00,18.85,0.00362051,0.00364422,-0.6549,0,0,,,,,,QUICK_HEDGE_KILL_REVERSING_-0.17%<prev-0.16%
inf:XVGUSDT_SHORT,XVGUSDT,SHORT,False,2026-04-20T23:55:35.247542+00:00,2026-04-21T02:24:35.959538+00:00,149.01,0.0036192,0.00358262,1.0107,0,0,,,,,,QUICK_REALLOC_FOR_BLURUSDT_6pct
inf:XVGUSDT_SHORT,XVGUSDT,SHORT,True,2026-04-21T04:22:55.743302+00:00,2026-04-21T05:37:15.539883+00:00,74.33,0.00357466,0.00357977,-0.143,0,0,2026-04-21T04:22:55.743302+00:00,0.0,0.00357466,0.0,0.143,STALL_SUB_age=32718min_gain=0.18%_deltaspd=0.00
inf:XVGUSDT_SHORT,XVGUSDT,SHORT,True,2026-04-21T09:35:15.709747+00:00,2026-04-21T16:23:56.079136+00:00,408.67,0.00361517,0.003629,-0.3826,0,0,,,,,,WT_4H_VEL_EXIT_vel=12.1_g=-0.37%_MANDATORY_REENTRY
inf:XVGUSDT_SHORT,XVGUSDT,SHORT,True,2026-04-22T16:53:58.168929+00:00,2026-04-22T18:19:04.360887+00:00,85.1,0.00359146,0.00359029,0.0326,0,0,2026-04-22T16:53:58.168929+00:00,0.0,0.00359146,0.0,-0.0326,STALL_SUB_age=34899min_gain=0.00%_deltaspd=0.00
inf:XVGUSDT_SHORT,XVGUSDT,SHORT,True,2026-04-25T08:36:23.027596+00:00,2026-04-25T08:36:51.275188+00:00,0.47,0.00337839,0.00337621,0.0645,0,0,,,,,,HEDGE_CLEANUP_R6_main_recovered_gain=0.00_main=gone_wt3m=-4.4/17.2_wt15m=-21.6/-6.3
inf:WUSDT_LONG,WUSDT,LONG,True,2026-04-20T20:53:18.108155+00:00,2026-04-20T21:02:28.048192+00:00,9.17,0.01291,0.01298603,0.5889,0,0,2026-04-20T20:53:18.108155+00:00,0.0,0.01291,0.0,-0.5889,QUICK_BANDAID_OFF_wt15m_-4.0>-1.9_hgain0.00%
inf:STXUSDT_LONG,STXUSDT,LONG,True,2026-04-20T20:58:52.644647+00:00,2026-04-21T05:29:50.456430+00:00,510.96,0.2259,0.22495,-0.4205,0,0,,,,,,STALL_SUB_age=27360min_gain=-0.42%_deltaspd=0.00
inf:STXUSDT_LONG,STXUSDT,LONG,True,2026-04-21T09:01:22.515090+00:00,2026-04-21T10:45:07.867789+00:00,103.76,0.2255,0.22570468,0.0908,0,0,,,,,,WT_EXHAUST_mom4h=EXHAUST_UP_1h=EXHAUST_UP_g=-0.14%
inf:XVGUSDT_LONG,XVGUSDT,LONG,True,2026-04-20T20:58:53.303385+00:00,2026-04-20T21:06:36.773548+00:00,7.72,0.003634,0.00364,0.1651,0,0,2026-04-20T20:58:53.303385+00:00,0.0,0.003634,0.0,-0.1651,QUICK_HEDGE_KILL_REVERSING_-0.05%<prev0.04%
inf:XVGUSDT_LONG,XVGUSDT,LONG,True,2026-04-21T00:38:01.273481+00:00,2026-04-21T10:26:51.914158+00:00,588.84,0.00363195,0.003692,1.6534,0,0,2026-04-21T00:38:01.273481+00:00,0.0,0.00363195,0.0,-1.6534,STALL_SUB_age=33008min_gain=0.07%_deltaspd=0.00
inf:XVGUSDT_LONG,XVGUSDT,LONG,False,2026-04-21T13:24:25.314699+00:00,2026-04-21T13:29:52.899702+00:00,5.46,0.00363755,0.00364686,0.2559,0,0,2026-04-21T13:24:25.314699+00:00,0.0,0.00363755,0.0,-0.2559,QUICK_HEDGE_CLOSE_WT3M1H_ABS_3m=-49.0/-35.1_1h=80.8/86.3_gain=0.16%
inf:XVGUSDT_LONG,XVGUSDT,LONG,True,2026-04-21T13:54:25.538288+00:00,2026-04-21T14:11:36.667439+00:00,17.19,0.003665,0.00365327,-0.3201,0,0,2026-04-21T13:54:25.538288+00:00,0.0,0.003665,0.0,0.3201,QUICK_HEDGE_CLOSE_WT3M1H_ABS_3m=-4.0/-2.5_1h=50.6/75.0_gain=-0.31%
inf:PARTIUSDT_LONG,PARTIUSDT,LONG,True,2026-04-20T21:00:21.345061+00:00,2026-04-20T21:10:21.664484+00:00,10.01,0.04194965,0.0419,-0.1184,0,0,2026-04-20T21:00:21.345061+00:00,0.0,0.04194965,0.0,0.1184,QUICK_HEDGE_CLOSE_WT3M1H_ABS_3m=-8.2/-5.6_1h=28.9/50.0_gain=-0.25%
inf:PARTIUSDT_LONG,PARTIUSDT,LONG,True,2026-04-20T21:24:54.425742+00:00,2026-04-21T03:04:00.480211+00:00,339.1,0.04226482,0.04238,0.2725,4,2,2026-04-20T23:00:32.599687+00:00,95.64,0.04206517,-0.4724,-0.7449,WT_EXHAUST_mom4h=EXHAUST_UP_1h=EXHAUST_DOWN_g=0.54%
inf:PARTIUSDT_LONG,PARTIUSDT,LONG,False,2026-04-21T06:54:14.685266+00:00,2026-04-21T09:56:24.290891+00:00,182.16,0.04270485,0.04295,0.5741,1,1,2026-04-21T09:39:58.823881+00:00,165.74,0.04302,0.738,0.1639,QUICK_HEDGE_CLOSE_WT3M1H_ABS_3m=54.9/69.6_1h=-22.7/-6.3_gain=0.06%
inf:PARTIUSDT_LONG,PARTIUSDT,LONG,True,2026-04-21T13:42:20.164127+00:00,2026-04-21T13:47:29.527672+00:00,5.16,0.04217,0.04227139,0.2404,0,0,2026-04-21T13:42:20.164127+00:00,0.0,0.04217,0.0,-0.2404,QUICK_HEDGE_CLOSE_WT3M1H_ABS_3m=-6.8/-6.4_1h=-73.9/-65.8_gain=-0.02%
inf:AIAUSDT_LONG,AIAUSDT,LONG,True,2026-04-20T23:11:17.283738+00:00,2026-04-21T00:25:00.700600+00:00,73.72,0.05955849,0.06019,1.0603,1,0,2026-04-21T00:21:24.934725+00:00,70.13,0.06055112,1.6666,0.6063,QUICK_HEDGE_BAL_CLOSE_SENT-1_RATIO0.00_REDUCE
inf:AIAUSDT_LONG,AIAUSDT,LONG,True,2026-04-21T00:35:06.300668+00:00,2026-04-24T04:08:40.515166+00:00,4533.57,0.06047962,0.06396,5.7546,6,7,2026-04-21T00:35:06.300668+00:00,0.0,0.06047962,0.0,-5.7546,QUICK_HEDGE_WT_KILL_LOSER_RECOVER_GRIFFAINUSDT_wt3m=43.7/44.1_cf1h=-28.3/-17.2_g1.5_REDUCE
inf:AIAUSDT_LONG,AIAUSDT,LONG,False,2026-04-24T11:45:52.412786+00:00,2026-04-26T01:21:22.818175+00:00,2255.51,0.06538,0.05737,-12.2515,2,2,2026-04-26T01:21:22.818175+00:00,2255.51,0.05737,-12.2515,0.0,QUICK_HEDGE_KILL_REVERSING_-0.29%<prev0.03%_REDUCE
inf:BLURUSDT_SHORT,BLURUSDT,SHORT,True,2026-04-20T23:25:39.029472+00:00,2026-04-21T09:53:05.287434+00:00,627.44,0.03478195,0.03223308,7.3281,1,6,2026-04-21T09:38:38.663303+00:00,612.99,0.03218,7.4807,0.1526,QUICK_HEDGE_WT_KILL_LOSER_RECOVER_BLURUSDT_wt3m=-9.4/-24.9_cf1h=-57.0/-57.9_g-0.0
inf:BLURUSDT_SHORT,BLURUSDT,SHORT,True,2026-04-21T13:38:04.351045+00:00,2026-04-21T13:41:56.523228+00:00,3.87,0.03130554,0.03125,0.1774,0,0,,,,,,QUICK_HEDGE_WT_KILL_LOSER_RECOVER_BLURUSDT_wt3m=-5.6/-17.4_cf1h=-43.7/-50.9_g0.0
inf:BLURUSDT_SHORT,BLURUSDT,SHORT,True,2026-04-21T18:56:47.578640+00:00,2026-04-21T19:08:30.174398+00:00,11.71,0.03102656,0.03100108,0.0821,0,0,2026-04-21T18:56:47.578640+00:00,0.0,0.03102656,0.0,-0.0821,QUICK_HEDGE_WT_KILL_LOSER_RECOVER_BLURUSDT_wt3m=-45.4/-56.3_cf1h=4.6/-4.1_g0.0
inf:BLURUSDT_SHORT,BLURUSDT,SHORT,True,2026-04-21T19:29:51.819700+00:00,2026-04-21T23:11:52.146148+00:00,222.01,0.03102,0.03089409,0.4059,0,0,2026-04-21T23:11:52.146148+00:00,222.01,0.03089409,0.4059,0.0,STALL_SUB_age=48785min_gain=0.24%_deltaspd=0.00
inf:BLURUSDT_SHORT,BLURUSDT,SHORT,True,2026-04-26T11:23:28.667563+00:00,2026-04-26T12:07:58.970296+00:00,44.51,0.02830315,0.0283,0.0111,0,1,2026-04-26T11:49:38.745992+00:00,26.17,0.02831,-0.0242,-0.0353,WT_4H_VEL_EXIT_vel=6.6_g=-0.04%_MANDATORY_REENTRY
inf:APEUSDT_SHORT,APEUSDT,SHORT,False,2026-04-21T00:05:55.397895+00:00,2026-04-21T01:09:17.104170+00:00,63.36,0.1035,0.1032,0.2899,0,0,2026-04-21T01:09:17.104170+00:00,63.36,0.1032,0.2899,0.0,QUICK_REALLOC_FOR_EDUUSDT_7pct
inf:APEUSDT_SHORT,APEUSDT,SHORT,False,2026-04-21T04:36:45.520175+00:00,2026-04-21T07:41:21.735205+00:00,184.6,0.10236639,0.1025,-0.1305,0,0,2026-04-21T04:36:45.520175+00:00,0.0,0.10236639,0.0,0.1305,STALL_SUB_age=48446min_gain=-0.09%_deltaspd=0.00
inf:APEUSDT_SHORT,APEUSDT,SHORT,False,2026-04-21T13:59:38.732309+00:00,2026-04-21T15:21:49.296919+00:00,82.18,0.1035,0.10350576,-0.0056,0,0,,,,,,WT_4H_VEL_EXIT_vel=7.4_g=0.17%_MANDATORY_REENTRY
inf:APEUSDT_SHORT,APEUSDT,SHORT,True,2026-04-25T09:31:07.490161+00:00,2026-04-25T09:35:19.498235+00:00,4.2,0.17903389,0.17945644,-0.236,0,0,2026-04-25T09:31:07.490161+00:00,0.0,0.17903389,0.0,0.236,HEDGE_CLEANUP_R6_main_recovered_gain=0.00_main=gone_wt3m=-40.0/-26.3_wt15m=-4.3/-7.0
inf:APEUSDT_SHORT,APEUSDT,SHORT,True,2026-04-26T00:29:19.978116+00:00,2026-04-26T00:35:42.434717+00:00,6.37,0.15179336,0.153,-0.7949,0,0,,,,,,HEDGE_CLEANUP_R6_main_recovered_gain=0.00_main=gone_wt3m=-67.4/-45.6_wt15m=-13.8/-6.7
inf:APEUSDT_SHORT,APEUSDT,SHORT,False,2026-04-26T10:04:53.345067+00:00,2026-04-26T10:05:57.371500+00:00,1.07,0.15290647,0.1532293,-0.2111,0,0,,,,,,HEDGE_CLEANUP_R6_main_recovered_gain=0.13_main=gone_wt3m=-36.3/-23.6_wt15m=-0.9/8.1
inf:FIDAUSDT_SHORT,FIDAUSDT,SHORT,False,2026-04-21T00:08:26.657408+00:00,2026-04-21T05:09:37.221636+00:00,301.18,0.01651,0.01652801,-0.1091,0,0,2026-04-21T00:08:26.657408+00:00,0.0,0.01651,0.0,0.1091,WT_4H_VEL_EXIT_vel=18.0_g=-0.18%_MANDATORY_REENTRY
inf:FIDAUSDT_SHORT,FIDAUSDT,SHORT,True,2026-04-25T20:12:09.088574+00:00,2026-04-25T20:17:22.765550+00:00,5.23,0.01643051,0.01650948,-0.4806,0,0,,,,,,QUICK_HEDGE_WT_KILL_LOSER_RECOVER_GRIFFAINUSDT_wt3m=-52.0/-59.0_cf1h=53.9/48.4_g-0.3_REDUCE
inf:GMTUSDT_SHORT,GMTUSDT,SHORT,False,2026-04-21T00:11:44.331348+00:00,2026-04-26T14:48:40.744834+00:00,8076.94,0.01206,0.01183,1.9071,3,3,2026-04-21T00:11:44.331348+00:00,0.0,0.01206,0.0,-1.9071,QUICK_HEDGE_CLOSE_SCALP_D_1m_bull_vs_SHORT_age=2.4m_h=0.39%_REDUCE
inf:FIDAUSDT_LONG,FIDAUSDT,LONG,True,2026-04-21T00:14:35.949409+00:00,2026-04-21T00:50:13.146954+00:00,35.62,0.01656,0.01664,0.4831,0,0,,,,,,STALL_SUB_age=68215min_gain=-0.04%_deltaspd=0.00
inf:FIDAUSDT_LONG,FIDAUSDT,LONG,True,2026-04-21T00:57:04.885348+00:00,2026-04-21T01:56:30.281100+00:00,59.42,0.01669045,0.01682,0.7762,1,0,,,,,,STALL_SUB_age=68239min_gain=0.00%_deltaspd=0.00
inf:ARKMUSDT_SHORT,ARKMUSDT,SHORT,True,2026-04-21T00:23:36.667709+00:00,2026-04-21T06:48:57.546559+00:00,385.35,0.1318,0.1317,0.0759,0,0,2026-04-21T00:23:36.667709+00:00,0.0,0.1318,0.0,-0.0759,WT_EXHAUST_mom4h=EXHAUST_DOWN_1h=EXHAUST_DOWN_g=-0.95%
inf:ARKMUSDT_SHORT,ARKMUSDT,SHORT,True,2026-04-25T08:28:54.729255+00:00,2026-04-25T08:29:44.141844+00:00,0.82,0.12469639,0.12464582,0.0406,0,0,2026-04-25T08:28:54.729255+00:00,0.0,0.12469639,0.0,-0.0406,QUICK_HEDGE_WT_KILL_LOSER_RECOVER_GRIFFAINUSDT_wt3m=28.1/15.4_cf1h=-71.1/-78.6_g-0.1_REDUCE
inf:ARKMUSDT_SHORT,ARKMUSDT,SHORT,False,2026-04-25T16:19:10.090407+00:00,2026-04-25T16:26:15.891311+00:00,7.1,0.11983944,0.1198,0.0329,0,0,,,,,,HEDGE_CLEANUP_R6_main_recovered_gain=0.00_main=gone_wt3m=-15.6/1.3_wt15m=-5.8/-2.0
inf:ARKMUSDT_LONG,ARKMUSDT,LONG,True,2026-04-21T01:06:55.470866+00:00,2026-04-21T01:58:42.469554+00:00,51.78,0.13346437,0.13314938,-0.236,0,0,,,,,,QUICK_REALLOC_FOR_BLURUSDT_6pct
inf:GRIFFAINUSDT_LONG,GRIFFAINUSDT,LONG,False,2026-04-21T04:18:10.807528+00:00,2026-04-21T07:27:41.584372+00:00,189.51,0.018459,0.01839139,-0.3663,0,0,2026-04-21T04:18:10.807528+00:00,0.0,0.018459,0.0,0.3663,STALL_SUB_age=68480min_gain=0.00%_deltaspd=0.00
inf:GRIFFAINUSDT_LONG,GRIFFAINUSDT,LONG,False,2026-04-21T08:25:00.984076+00:00,2026-04-21T09:12:44.166105+00:00,47.72,0.018398,0.018466,0.3696,0,0,,,,,,STALL_SUB_age=68666min_gain=0.32%_deltaspd=0.00
inf:ARBUSDC_SHORT,ARBUSDC,SHORT,False,2026-04-21T04:46:53.594950+00:00,2026-04-21T11:12:10.398602+00:00,385.28,0.1258,0.1256,0.159,0,0,2026-04-21T04:46:53.594950+00:00,0.0,0.1258,0.0,-0.159,STALL_SUB_age=49772min_gain=-0.48%_deltaspd=0.00
inf:ASTERUSDT_SHORT,ASTERUSDT,SHORT,False,2026-04-21T04:52:11.738795+00:00,2026-04-21T15:34:16.469097+00:00,642.08,0.67725708,0.6771,0.0232,0,0,2026-04-21T04:52:11.738795+00:00,0.0,0.67725708,0.0,-0.0232,WT_4H_VEL_EXIT_vel=21.7_g=-0.63%_MANDATORY_REENTRY
inf:ASTERUSDT_SHORT,ASTERUSDT,SHORT,False,2026-04-25T02:41:58.587237+00:00,2026-04-25T02:44:32.013596+00:00,2.56,0.6675,0.66718167,0.0477,0,0,2026-04-25T02:41:58.587237+00:00,0.0,0.6675,0.0,-0.0477,HEDGE_CLEANUP_R6_main_recovered_gain=0.00_main=gone_wt3m=8.9/9.6_wt15m=8.5/6.5
inf:ASTERUSDT_SHORT,ASTERUSDT,SHORT,False,2026-04-25T02:53:49.221084+00:00,2026-04-25T03:42:53.358246+00:00,49.07,0.66706083,0.66706767,-0.001,1,0,2026-04-25T02:53:49.221084+00:00,0.0,0.66706083,0.0,0.001,HEDGE_CLEANUP_R6_main_recovered_gain=0.00_main=gone_wt3m=-28.8/-24.4_wt15m=-10.1/-2.9
inf:ASTERUSDT_SHORT,ASTERUSDT,SHORT,True,2026-04-25T08:34:09.365838+00:00,2026-04-25T08:35:56.426722+00:00,1.78,0.66471006,0.6653,-0.0888,0,0,,,,,,HEDGE_CLEANUP_R6_main_recovered_gain=0.00_main=0.02_wt3m=-31.1/-23.1_wt15m=-23.8/-10.7
inf:ASTERUSDT_SHORT,ASTERUSDT,SHORT,True,2026-04-25T08:48:11.433963+00:00,2026-04-25T11:53:01.705172+00:00,184.84,0.6654,0.66452586,0.1314,2,1,2026-04-25T10:35:50.613106+00:00,107.65,0.6655,-0.015,-0.1464,HEDGE_CLEANUP_R6_main_recovered_gain=0.00_main=gone_wt3m=-20.4/-17.5_wt15m=-14.1/-5.3
inf:ASTERUSDT_SHORT,ASTERUSDT,SHORT,True,2026-04-25T12:05:32.520614+00:00,2026-04-25T13:32:56.933080+00:00,87.41,0.6639,0.6621,0.2711,1,0,2026-04-25T12:41:11.255338+00:00,35.65,0.66358672,0.0472,-0.2239,HEDGE_CLEANUP_R6_main_recovered_gain=0.02_main=gone_wt3m=-41.5/-21.2_wt15m=-3.9/-6.6
inf:ASTERUSDT_SHORT,ASTERUSDT,SHORT,False,2026-04-25T15:31:52.197961+00:00,2026-04-25T15:32:04.220990+00:00,0.2,0.66318448,0.6632,-0.0023,0,0,2026-04-25T15:31:52.197961+00:00,0.0,0.66318448,0.0,0.0023,HEDGE_CLOSE_WT3M1H_PP_ABS_3m=17.1/14.9_1h=-48.6/-70.8_gain=-0.01%
inf:ASTERUSDT_LONG,ASTERUSDT,LONG,True,2026-04-21T08:53:59.888938+00:00,2026-04-21T09:25:24.519538+00:00,31.41,0.68023333,0.6806,0.0539,0,0,2026-04-21T08:53:59.888938+00:00,0.0,0.68023333,0.0,-0.0539,QUICK_HEDGE_MAX_AGE_KILL_557.9h_g-0.07
inf:XTZUSDT_SHORT,XTZUSDT,SHORT,False,2026-04-21T10:19:26.254826+00:00,2026-04-21T13:07:50.034510+00:00,168.4,0.36591814,0.365,0.2509,0,0,2026-04-21T10:19:26.254826+00:00,0.0,0.36591814,0.0,-0.2509,STALL_SUB_age=47363min_gain=0.00%_deltaspd=0.00
inf:XTZUSDT_SHORT,XTZUSDT,SHORT,False,2026-04-25T06:41:29.337158+00:00,2026-04-25T06:41:48.500179+00:00,0.32,0.37248457,0.3724,0.0227,0,0,2026-04-25T06:41:29.337158+00:00,0.0,0.37248457,0.0,-0.0227,HEDGE_CLOSE_WT3M1H_PP_ABS_3m=36.8/27.2_1h=-11.6/-24.5_gain=0.00%
inf:XTZUSDT_SHORT,XTZUSDT,SHORT,False,2026-04-25T06:49:24.819865+00:00,2026-04-25T08:13:53.371504+00:00,84.48,0.373,0.37114914,0.4962,1,0,2026-04-25T06:49:24.819865+00:00,0.0,0.373,0.0,-0.4962,WT_EXHAUST_mom4h=EXHAUST_DOWN_1h=IMPULSE_UP_g=-0.04%
inf:XTZUSDT_SHORT,XTZUSDT,SHORT,False,2026-04-25T08:26:02.836954+00:00,2026-04-26T00:20:35.690125+00:00,954.55,0.37137424,0.3671655,1.1333,1,0,,,,,,QUICK_SCALP_V3_CLOSE_ATR_TP_SHORT_g+0.18%_target0.09%_REDUCE
inf:JASMYUSDT_SHORT,JASMYUSDT,SHORT,True,2026-04-21T13:33:54.759741+00:00,2026-04-25T04:52:22.264530+00:00,5238.46,0.00560814,0.00577341,-2.947,1,0,,,,,,WT_4H_VEL_EXIT_vel=5.2_g=0.21%_MANDATORY_REENTRY
inf:JASMYUSDT_SHORT,JASMYUSDT,SHORT,False,2026-04-25T05:05:33.011799+00:00,2026-04-25T07:00:36.677032+00:00,115.06,0.00575327,0.00575944,-0.1072,0,0,2026-04-25T07:00:36.677032+00:00,115.06,0.00575944,-0.1072,0.0,WT_4H_VEL_EXIT_vel=3.2_g=-0.10%_MANDATORY_REENTRY
inf:1000BONKUSDC_SHORT,1000BONKUSDC,SHORT,False,2026-04-21T13:43:51.654453+00:00,2026-04-21T17:07:46.731083+00:00,203.92,0.00614922,0.00612457,0.4009,0,0,,,,,,WT_4H_VEL_EXIT_vel=12.3_g=-0.39%_MANDATORY_REENTRY
inf:1000BONKUSDC_SHORT,1000BONKUSDC,SHORT,True,2026-04-24T08:37:05.044531+00:00,2026-04-24T16:19:45.071533+00:00,462.67,0.006324,0.006359,-0.5534,1,0,2026-04-24T16:19:45.071533+00:00,462.67,0.006359,-0.5534,0.0,WT_4H_VEL_EXIT_vel=10.5_g=-0.95%_MANDATORY_REENTRY
inf:1000BONKUSDC_SHORT,1000BONKUSDC,SHORT,False,2026-04-25T06:29:38.394479+00:00,2026-04-25T07:43:39.960483+00:00,74.03,0.006344,0.00634434,-0.0054,0,0,2026-04-25T06:29:38.394479+00:00,0.0,0.006344,0.0,0.0054,ORPHANED_HEDGE_PARENT_CLOSED
inf:1INCHUSDT_SHORT,1INCHUSDT,SHORT,False,2026-04-21T13:47:31.046219+00:00,2026-04-21T15:05:42.522496+00:00,78.19,0.09381702,0.0938397,-0.0242,0,0,2026-04-21T15:05:42.522496+00:00,78.19,0.0938397,-0.0242,0.0,STALL_SUB_age=49110min_gain=0.05%_deltaspd=0.00
inf:1INCHUSDT_SHORT,1INCHUSDT,SHORT,True,2026-04-21T18:53:04.977373+00:00,2026-04-22T02:13:08.161187+00:00,440.05,0.09315135,0.095,-1.9846,0,0,2026-04-21T18:53:04.977373+00:00,0.0,0.09315135,0.0,1.9846,QUICK_HEDGE_BAL_CLOSE_SENT-1_RATIO0.00
inf:SANDUSDT_SHORT,SANDUSDT,SHORT,True,2026-04-21T13:49:24.445890+00:00,2026-04-21T15:12:53.674548+00:00,83.49,0.07811,0.07793,0.2304,0,0,,,,,,STALL_SUB_age=49110min_gain=0.04%_deltaspd=0.00
inf:SANDUSDT_SHORT,SANDUSDT,SHORT,True,2026-04-21T18:52:42.978346+00:00,2026-04-21T23:11:14.804972+00:00,258.53,0.07655133,0.07758202,-1.3464,0,0,2026-04-21T23:11:14.804972+00:00,258.53,0.07758202,-1.3464,0.0,QUICK_HEDGE_CLOSE_WT3M1H_ABS_3m=57.4/37.6_1h=11.0/-20.8_gain=-0.96%
