cfg_ENTRY_SCORE_THRESHOLD,cfg_MIN_GAIN_TO_BUY_AGGRESSIVELY,cfg_RATIO_MULTIPLIER,cfg_REENTRY_STOCH_K_MAX,cfg_STRICT_NO_LOSS,cfg_WT_HTF_GATE_MIN,cfg_WT_LTF_GATE_MIN,config_id,elapsed_s,error
22,3.0,3.0,50,False,0,1,v7_2043,0.0002827644348144531,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,50,False,0,2,v7_2044,0.00029397010803222656,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,50,False,0,3,v7_2045,0.0002770423889160156,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,50,False,1,1,v7_2046,0.0002536773681640625,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,50,False,1,2,v7_2047,0.0002827644348144531,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,50,False,1,3,v7_2048,0.0002524852752685547,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,50,False,2,1,v7_2049,0.000255584716796875,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,50,False,2,2,v7_2050,0.00026297569274902344,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,50,False,2,3,v7_2051,0.00027108192443847656,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,60,True,0,1,v7_2052,0.0002505779266357422,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,60,True,0,2,v7_2053,0.0003020763397216797,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,60,True,0,3,v7_2054,0.0002982616424560547,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,60,True,1,1,v7_2055,0.0002613067626953125,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,60,True,1,2,v7_2056,0.0002503395080566406,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,60,True,1,3,v7_2057,0.0002682209014892578,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,60,True,2,1,v7_2058,0.0002777576446533203,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,60,True,2,2,v7_2059,0.00024628639221191406,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,60,True,2,3,v7_2060,0.000270843505859375,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,60,False,0,1,v7_2061,0.00025177001953125,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,60,False,0,2,v7_2062,0.00027489662170410156,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,60,False,0,3,v7_2063,0.0002810955047607422,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,60,False,1,1,v7_2064,0.0002994537353515625,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,60,False,1,2,v7_2065,0.00025844573974609375,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,60,False,1,3,v7_2066,0.00026416778564453125,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,60,False,2,1,v7_2067,0.0002579689025878906,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,60,False,2,2,v7_2068,0.0002493858337402344,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,60,False,2,3,v7_2069,0.0002472400665283203,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,80,True,0,1,v7_2070,0.0002961158752441406,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,80,True,0,2,v7_2071,0.00024890899658203125,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,80,True,0,3,v7_2072,0.00025081634521484375,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,80,True,1,1,v7_2073,0.00024819374084472656,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,80,True,1,2,v7_2074,0.00024819374084472656,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,80,True,1,3,v7_2075,0.0002536773681640625,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,80,True,2,1,v7_2076,0.00025081634521484375,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,80,True,2,2,v7_2077,0.00025343894958496094,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,80,True,2,3,v7_2078,0.00025773048400878906,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,80,False,0,1,v7_2079,0.0002868175506591797,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,80,False,0,2,v7_2080,0.000274658203125,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,80,False,0,3,v7_2081,0.00025272369384765625,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,80,False,1,1,v7_2082,0.0002493858337402344,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,80,False,1,2,v7_2083,0.0002567768096923828,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,80,False,1,3,v7_2084,0.00025081634521484375,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,80,False,2,1,v7_2085,0.00026726722717285156,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,80,False,2,2,v7_2086,0.0002570152282714844,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,3.0,80,False,2,3,v7_2087,0.00025153160095214844,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,40,True,0,1,v7_2088,0.00025010108947753906,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,40,True,0,2,v7_2089,0.0002713203430175781,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,40,True,0,3,v7_2090,0.0002987384796142578,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,40,True,1,1,v7_2091,0.0002970695495605469,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,40,True,1,2,v7_2092,0.0002884864807128906,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,40,True,1,3,v7_2093,0.0002810955047607422,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,40,True,2,1,v7_2094,0.00025773048400878906,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,40,True,2,2,v7_2095,0.00028061866760253906,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,40,True,2,3,v7_2096,0.0002484321594238281,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,40,False,0,1,v7_2097,0.0002601146697998047,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,40,False,0,2,v7_2098,0.0002951622009277344,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,40,False,0,3,v7_2099,0.00028634071350097656,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,40,False,1,1,v7_2100,0.0002808570861816406,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,40,False,1,2,v7_2101,0.0002677440643310547,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,40,False,1,3,v7_2102,0.0002760887145996094,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,40,False,2,1,v7_2103,0.0002560615539550781,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,40,False,2,2,v7_2104,0.0002529621124267578,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,40,False,2,3,v7_2105,0.0002593994140625,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,50,True,0,1,v7_2106,0.0002963542938232422,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,50,True,0,2,v7_2107,0.0002644062042236328,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,50,True,0,3,v7_2108,0.0002598762512207031,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,50,True,1,1,v7_2109,0.00025463104248046875,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,50,True,1,2,v7_2110,0.0002899169921875,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,50,True,1,3,v7_2111,0.00025391578674316406,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,50,True,2,1,v7_2112,0.000255584716796875,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,50,True,2,2,v7_2113,0.0002574920654296875,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,50,True,2,3,v7_2114,0.00025725364685058594,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,50,False,0,1,v7_2115,0.00025725364685058594,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,50,False,0,2,v7_2116,0.0002574920654296875,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,50,False,0,3,v7_2117,0.0002493858337402344,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,50,False,1,1,v7_2118,0.0002644062042236328,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,50,False,1,2,v7_2119,0.0002529621124267578,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,50,False,1,3,v7_2120,0.0002658367156982422,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,50,False,2,1,v7_2121,0.0002779960632324219,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,50,False,2,2,v7_2122,0.0002512931823730469,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,50,False,2,3,v7_2123,0.0002536773681640625,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,60,True,0,1,v7_2124,0.00025773048400878906,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,60,True,0,2,v7_2125,0.00026726722717285156,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,60,True,0,3,v7_2126,0.00027060508728027344,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,60,True,1,1,v7_2127,0.0002529621124267578,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,60,True,1,2,v7_2128,0.00024271011352539062,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,60,True,1,3,v7_2129,0.0002524852752685547,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,60,True,2,1,v7_2130,0.00028395652770996094,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,60,True,2,2,v7_2131,0.0002789497375488281,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,60,True,2,3,v7_2132,0.00029468536376953125,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,60,False,0,1,v7_2133,0.000274658203125,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,60,False,0,2,v7_2134,0.00029659271240234375,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,60,False,0,3,v7_2135,0.0002872943878173828,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,60,False,1,1,v7_2136,0.0002779960632324219,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,60,False,1,2,v7_2137,0.00026917457580566406,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,60,False,1,3,v7_2138,0.00028133392333984375,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,60,False,2,1,v7_2139,0.00025653839111328125,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,60,False,2,2,v7_2140,0.0002524852752685547,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,60,False,2,3,v7_2141,0.0002493858337402344,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,80,True,0,1,v7_2142,0.00024962425231933594,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,80,True,0,2,v7_2143,0.0002903938293457031,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,80,True,0,3,v7_2144,0.0002617835998535156,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,80,True,1,1,v7_2145,0.0002524852752685547,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,80,True,1,2,v7_2146,0.0002562999725341797,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,80,True,1,3,v7_2147,0.00028395652770996094,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,80,True,2,1,v7_2148,0.0002827644348144531,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,80,True,2,2,v7_2149,0.0002658367156982422,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,80,True,2,3,v7_2150,0.0002791881561279297,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,80,False,0,1,v7_2151,0.00025177001953125,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,80,False,0,2,v7_2152,0.00025010108947753906,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,80,False,0,3,v7_2153,0.0002739429473876953,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,80,False,1,1,v7_2154,0.00024771690368652344,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,80,False,1,2,v7_2155,0.0002453327178955078,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,80,False,1,3,v7_2156,0.00026106834411621094,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,80,False,2,1,v7_2157,0.0002434253692626953,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,80,False,2,2,v7_2158,0.000247955322265625,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,3.0,4.0,80,False,2,3,v7_2159,0.0002512931823730469,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,40,True,0,1,v7_2160,0.0002627372741699219,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,40,True,0,2,v7_2161,0.0002696514129638672,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,40,True,0,3,v7_2162,0.00025081634521484375,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,40,True,1,1,v7_2163,0.00024962425231933594,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,40,True,1,2,v7_2164,0.0002467632293701172,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,40,True,1,3,v7_2165,0.0002460479736328125,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,40,True,2,1,v7_2166,0.0002777576446533203,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,40,True,2,2,v7_2167,0.0002703666687011719,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,40,True,2,3,v7_2168,0.00024628639221191406,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,40,False,0,1,v7_2169,0.0002491474151611328,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,40,False,0,2,v7_2170,0.0002505779266357422,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,40,False,0,3,v7_2171,0.00026726722717285156,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,40,False,1,1,v7_2172,0.0002574920654296875,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,40,False,1,2,v7_2173,0.0002665519714355469,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,40,False,1,3,v7_2174,0.0002586841583251953,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,40,False,2,1,v7_2175,0.0002493858337402344,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,40,False,2,2,v7_2176,0.00024819374084472656,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,40,False,2,3,v7_2177,0.0002551078796386719,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,50,True,0,1,v7_2178,0.0002880096435546875,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,50,True,0,2,v7_2179,0.0002696514129638672,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,50,True,0,3,v7_2180,0.0002593994140625,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,50,True,1,1,v7_2181,0.0002751350402832031,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,50,True,1,2,v7_2182,0.0002732276916503906,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,50,True,1,3,v7_2183,0.0002529621124267578,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,50,True,2,1,v7_2184,0.00027179718017578125,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,50,True,2,2,v7_2185,0.00025272369384765625,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,50,True,2,3,v7_2186,0.0002646446228027344,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,50,False,0,1,v7_2187,0.00025177001953125,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,50,False,0,2,v7_2188,0.00027942657470703125,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,50,False,0,3,v7_2189,0.00027871131896972656,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,50,False,1,1,v7_2190,0.00026035308837890625,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,50,False,1,2,v7_2191,0.0002567768096923828,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,50,False,1,3,v7_2192,0.0002727508544921875,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,50,False,2,1,v7_2193,0.0002486705780029297,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,50,False,2,2,v7_2194,0.00028967857360839844,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,50,False,2,3,v7_2195,0.0002548694610595703,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,60,True,0,1,v7_2196,0.000274658203125,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,60,True,0,2,v7_2197,0.0002560615539550781,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,60,True,0,3,v7_2198,0.00025463104248046875,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,60,True,1,1,v7_2199,0.0002598762512207031,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,60,True,1,2,v7_2200,0.0002551078796386719,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,60,True,1,3,v7_2201,0.0002903938293457031,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,60,True,2,1,v7_2202,0.0002448558807373047,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,60,True,2,2,v7_2203,0.0002791881561279297,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,60,True,2,3,v7_2204,0.0002510547637939453,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,60,False,0,1,v7_2205,0.00028204917907714844,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,60,False,0,2,v7_2206,0.0002574920654296875,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,60,False,0,3,v7_2207,0.0002543926239013672,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,60,False,1,1,v7_2208,0.0002551078796386719,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,60,False,1,2,v7_2209,0.0002562999725341797,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,60,False,1,3,v7_2210,0.00024819374084472656,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,60,False,2,1,v7_2211,0.0002570152282714844,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,60,False,2,2,v7_2212,0.00025177001953125,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,60,False,2,3,v7_2213,0.0002951622009277344,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,80,True,0,1,v7_2214,0.0002620220184326172,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,80,True,0,2,v7_2215,0.00027680397033691406,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,80,True,0,3,v7_2216,0.00025582313537597656,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,80,True,1,1,v7_2217,0.00025200843811035156,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,80,True,1,2,v7_2218,0.0002560615539550781,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,80,True,1,3,v7_2219,0.0002644062042236328,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,80,True,2,1,v7_2220,0.00025153160095214844,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,80,True,2,2,v7_2221,0.000255584716796875,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,80,True,2,3,v7_2222,0.00025081634521484375,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,80,False,0,1,v7_2223,0.00025081634521484375,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,80,False,0,2,v7_2224,0.0002536773681640625,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,80,False,0,3,v7_2225,0.0002665519714355469,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,80,False,1,1,v7_2226,0.00028824806213378906,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,80,False,1,2,v7_2227,0.0002608299255371094,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,80,False,1,3,v7_2228,0.0002818107604980469,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,80,False,2,1,v7_2229,0.0002570152282714844,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,80,False,2,2,v7_2230,0.0002753734588623047,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
22,4.0,2.0,80,False,2,3,v7_2231,0.0002551078796386719,[Errno 2] No such file or directory: '/home/niels/.conda/envs/binance_env/bin/python'
