switch_sheet,switch,switch_value,filter,filter_value,baseline_gain,new_gain,delta,baseline_trades,new_trades,delta_trades,baseline_bh,new_bh,delta_bh,baseline_tim,new_tim,delta_tim,baseline_dd,new_dd,delta_dd,baseline_sharpe,new_sharpe,delta_sharpe,window_days,symside,valid
FILTERS_EXPLAINED,BB_RECOVERY_ENTRY_FILTER_TF,MTF Gate_ALT,LIVE_ENTRY_ENGINE_FILTER_TF,1h,-0.561727,-0.561727,0.000000,138,138,0,7.499646,7.499646,0.000000,48.100000,48.100000,0.000000,5.659732,5.659732,0.000000,-0.015530,-0.015530,0.000000,30,NVDA_LONG,True
FILTERS_EXPLAINED,BB_RECOVERY_ENTRY_FILTER_TF,MTF Gate_ALT,LIVE_ENTRY_ENGINE_FILTER_TF,15m,-0.561727,-0.561727,0.000000,138,138,0,7.499646,7.499646,0.000000,48.100000,48.100000,0.000000,5.659732,5.659732,0.000000,-0.015530,-0.015530,0.000000,30,NVDA_LONG,True
FILTERS_EXPLAINED,BB_RECOVERY_ENTRY_FILTER_TF,MTF Gate_ALT,LIVE_VEC_EMERGENCY_BRAKE_ENABLED,False,-0.561727,-0.561727,0.000000,138,138,0,7.499646,7.499646,0.000000,48.100000,48.100000,0.000000,5.659732,5.659732,0.000000,-0.015530,-0.015530,0.000000,30,NVDA_LONG,True
FILTERS_EXPLAINED,BB_RECOVERY_ENTRY_FILTER_TF,MTF Gate_ALT,LIVE_VEC_EMERGENCY_BRAKE_ENABLED,True,-0.561727,-0.553224,0.008503,138,138,0,7.499646,7.499646,0.000000,48.100000,47.930000,-0.170000,5.659732,5.659257,-0.000475,-0.015530,-0.015378,0.000152,30,NVDA_LONG,True
FILTERS_EXPLAINED,BB_RECOVERY_ENTRY_FILTER_TF,MTF Gate_ALT,LR_BAND_LADDER_STOCH_EXTREME,30.0,-0.561727,0.957222,1.518949,138,137,-1,7.499646,7.499646,0.000000,48.100000,48.560000,0.460000,5.659732,5.576171,-0.083561,-0.015530,-0.009143,0.006387,30,NVDA_LONG,True
FILTERS_EXPLAINED,BB_RECOVERY_ENTRY_FILTER_TF,MTF Gate_ALT,LR_BAND_LADDER_STOCH_EXTREME,30.0_ALT,-0.561727,-1.072561,-0.510835,138,138,0,7.499646,7.499646,0.000000,48.100000,48.270000,0.170000,5.659732,5.688400,0.028668,-0.015530,-0.026155,-0.010625,30,NVDA_LONG,True
FILTERS_EXPLAINED,BB_RECOVERY_ENTRY_FILTER_TF,MTF Gate_ALT,LR_BAND_LADDER_TF_BOTTOM,0,-0.561727,-0.561727,0.000000,138,138,0,7.499646,7.499646,0.000000,48.100000,48.100000,0.000000,5.659732,5.659732,0.000000,-0.015530,-0.015530,0.000000,30,NVDA_LONG,True
FILTERS_EXPLAINED,BB_RECOVERY_ENTRY_FILTER_TF,MTF Gate_ALT,LR_BAND_LADDER_TF_BOTTOM,1,-0.561727,-0.995162,-0.433435,138,138,0,7.499646,7.499646,0.000000,48.100000,48.310000,0.210000,5.659732,5.684037,0.024305,-0.015530,-0.025490,-0.009959,30,NVDA_LONG,True
FILTERS_EXPLAINED,BB_RECOVERY_ENTRY_FILTER_TF,MTF Gate_ALT,LR_BAND_LADDER_TF_TOP,0,-0.561727,-0.561727,0.000000,138,138,0,7.499646,7.499646,0.000000,48.100000,48.100000,0.000000,5.659732,5.659732,0.000000,-0.015530,-0.015530,0.000000,30,NVDA_LONG,True
FILTERS_EXPLAINED,BB_RECOVERY_ENTRY_FILTER_TF,MTF Gate_ALT,LR_BAND_LADDER_TF_TOP,1,-0.561727,-0.995162,-0.433435,138,138,0,7.499646,7.499646,0.000000,48.100000,48.310000,0.210000,5.659732,5.684037,0.024305,-0.015530,-0.025490,-0.009959,30,NVDA_LONG,True
FILTERS_EXPLAINED,BB_RECOVERY_ENTRY_FILTER_TF,MTF Gate_ALT,MANDATORY_REENTRY_WT_FILTER_MIN_TFS,1,-0.561727,-0.190430,0.371296,138,139,1,7.499646,7.499646,0.000000,48.100000,48.060000,-0.040000,5.659732,5.639076,-0.020656,-0.015530,-0.010316,0.005214,30,NVDA_LONG,True
FILTERS_EXPLAINED,BB_RECOVERY_ENTRY_FILTER_TF,MTF Gate_ALT,MANDATORY_REENTRY_WT_FILTER_MIN_TFS,3,-0.561727,-0.597703,-0.035977,138,138,0,7.499646,7.499646,0.000000,48.100000,47.980000,-0.120000,5.659732,5.661741,0.002010,-0.015530,-0.015733,-0.000203,30,NVDA_LONG,True
FILTERS_EXPLAINED,BB_RECOVERY_ENTRY_FILTER_TF,MTF Gate_ALT,MANDATORY_REENTRY_WT_FILTER_MIN_TFS,2,-0.561727,-0.561727,0.000000,138,138,0,7.499646,7.499646,0.000000,48.100000,48.100000,0.000000,5.659732,5.659732,0.000000,-0.015530,-0.015530,0.000000,30,NVDA_LONG,True
FILTERS_EXPLAINED,BB_RECOVERY_ENTRY_FILTER_TF,MTF Gate_ALT,MANDATORY_REENTRY_WT_FILTER_MIN_VELOCITY,0.0,-0.561727,-0.561727,0.000000,138,138,0,7.499646,7.499646,0.000000,48.100000,48.100000,0.000000,5.659732,5.659732,0.000000,-0.015530,-0.015530,0.000000,30,NVDA_LONG,True
