sym,switch,candidate,window,F_vec_delta,G_live_delta,F_filling,G_filling,vec_trades,live_trades,parity_pp
MU_LONG,HIGH_GAIN_AUGMENTATION_MIN_SIZE,1.0,30,0.0,0,False,False,189,0,0.0
MU_LONG,HIGH_GAIN_AUGMENTATION_MIN_SIZE,2.0,365,0.0,0,False,False,1459,0,0.0
MU_LONG,HIGH_GAIN_AUGMENTATION_MIN_SIZE,2.0,30,0.0,0,False,False,189,0,0.0
MU_LONG,PYRAMID_MIN_WT_VEL_1H,1.0,365,0.0,0,False,False,1459,0,0.0
MU_LONG,PYRAMID_MIN_WT_VEL_1H,1.0,30,0.0,0,False,False,189,0,0.0
MU_LONG,PYRAMID_MIN_WT_VEL_1H,1.5,365,1.8421,0,True,False,1478,0,1.8421
MU_LONG,PYRAMID_MIN_WT_VEL_1H,1.5,30,0.0,0,False,False,189,0,0.0
MU_LONG,PYRAMID_MIN_WT_VEL_1H,2.0,365,1.4677,0,True,False,1478,0,1.4677
MU_LONG,PYRAMID_MIN_WT_VEL_1H,2.0,30,0.0,0,False,False,189,0,0.0
MU_LONG,PYRAMID_MIN_WT_VEL_1H,2.5,365,0.0,0,False,False,1459,0,0.0
MU_LONG,PYRAMID_MIN_WT_VEL_1H,2.5,30,0.0,0,False,False,189,0,0.0
MU_LONG,PYRAMID_MIN_WT_VEL_1H,3.0,365,0.0,0,False,False,1459,0,0.0
MU_LONG,PYRAMID_MIN_WT_VEL_1H,3.0,30,0.0,0,False,False,189,0,0.0
MU_LONG,SCALP_V3_AUG_BE_STOP_ENABLED,False,365,0.0,0,False,False,1459,0,0.0
MU_LONG,SCALP_V3_AUG_BE_STOP_ENABLED,False,30,0.0,0,False,False,189,0,0.0
MU_LONG,SCALP_V3_AUG_BE_STOP_ENABLED,True,365,0.0,0,False,False,1459,0,0.0
MU_LONG,SCALP_V3_AUG_BE_STOP_ENABLED,True,30,0.0,0,False,False,189,0,0.0
MU_LONG,SCALP_V3_AUG_BE_STOP_PCT,0,365,0.0,0,False,False,1459,0,0.0
MU_LONG,SCALP_V3_AUG_BE_STOP_PCT,0,30,0.0,0,False,False,189,0,0.0
MU_LONG,SCALP_V3_AUG_BE_STOP_PCT,0.5,365,1.7916,0,True,False,1478,0,1.7916
MU_LONG,SCALP_V3_AUG_BE_STOP_PCT,0.5,30,0.0,0,False,False,189,0,0.0
MU_LONG,SCALP_V3_AUG_BE_STOP_PCT,1.0,365,1.7615,0,True,False,1478,0,1.7615
MU_LONG,SCALP_V3_AUG_BE_STOP_PCT,1.0,30,0.0,0,False,False,189,0,0.0
MU_LONG,SCALP_V3_AUG_BE_STOP_PCT,2.0,365,0.0,0,False,False,1459,0,0.0
MU_LONG,SCALP_V3_AUG_BE_STOP_PCT,2.0,30,0.0,0,False,False,189,0,0.0
MU_LONG,UNIVERSAL_AUGMENT_GAIN_GATE_ENABLED,False,365,0.0,0,False,False,1459,0,0.0
MU_LONG,UNIVERSAL_AUGMENT_GAIN_GATE_ENABLED,False,30,0.0,0,False,False,189,0,0.0
MU_LONG,UNIVERSAL_AUGMENT_GAIN_GATE_ENABLED,True,365,1.7809,0,True,False,1477,0,1.7809
MU_LONG,UNIVERSAL_AUGMENT_GAIN_GATE_ENABLED,True,30,0.0,0,False,False,189,0,0.0
MU_LONG,PEAK_GIVEBACK_DROP_TRIGGER_ENABLED,False,365,0.0,0,False,False,1459,0,0.0
MU_LONG,PEAK_GIVEBACK_DROP_TRIGGER_ENABLED,False,30,0.0,0,False,False,189,0,0.0
MU_LONG,PEAK_GIVEBACK_DROP_TRIGGER_ENABLED,True,365,1.8512,0,True,False,1479,0,1.8512
MU_LONG,PEAK_GIVEBACK_DROP_TRIGGER_ENABLED,True,30,0.0,0,False,False,189,0,0.0
MU_LONG,PARTIAL_PROFIT_LOCK_FRAC,0,365,1.7615,0,True,False,1478,0,1.7615
MU_LONG,PARTIAL_PROFIT_LOCK_FRAC,0,30,0.0,0,False,False,189,0,0.0
MU_LONG,PARTIAL_PROFIT_LOCK_FRAC,0.5,365,0.0,0,False,False,1459,0,0.0
MU_LONG,PARTIAL_PROFIT_LOCK_FRAC,0.5,30,0.0,0,False,False,189,0,0.0
MU_LONG,PARTIAL_PROFIT_LOCK_FRAC,1.0,365,0.0,0,False,False,1459,0,0.0
MU_LONG,PARTIAL_PROFIT_LOCK_FRAC,1.0,30,0.0,0,False,False,189,0,0.0
MU_LONG,PARTIAL_PROFIT_LOCK_FRAC,2.0,365,1.6045,0,True,False,1478,0,1.6045
MU_LONG,PARTIAL_PROFIT_LOCK_FRAC,2.0,30,0.0,0,False,False,189,0,0.0
MU_LONG,MIN_HOLD_BARS_BEFORE_EXIT,16,365,0.0,0,False,False,0,0,13.9042
MU_LONG,MIN_HOLD_BARS_BEFORE_EXIT,16,30,0.0,0,False,False,0,0,1.8841
MU_LONG,MIN_HOLD_BARS_BEFORE_EXIT,24,365,0.0,0,False,False,0,0,13.9042
MU_LONG,MIN_HOLD_BARS_BEFORE_EXIT,24,30,0.0,0,False,False,0,0,1.8841
MU_LONG,MIN_HOLD_BARS_BEFORE_EXIT,32,365,0.0,0,False,False,0,0,13.9042
MU_LONG,MIN_HOLD_BARS_BEFORE_EXIT,32,30,0.0,0,False,False,0,0,1.8841
MU_LONG,MIN_HOLD_BARS_BEFORE_EXIT,40,365,0.0,0,False,False,0,0,13.9042
MU_LONG,MIN_HOLD_BARS_BEFORE_EXIT,40,30,0.0,0,False,False,0,0,1.8841
MU_LONG,MIN_HOLD_BARS_BEFORE_EXIT,48,365,0.0,0,False,False,0,0,13.9042
MU_LONG,MIN_HOLD_BARS_BEFORE_EXIT,48,30,0.0,0,False,False,0,0,1.8841
MU_LONG,BREAKEVEN_GAIN_EROSION_ENABLED,False,365,0.0,0,False,False,1459,0,0.0
MU_LONG,BREAKEVEN_GAIN_EROSION_ENABLED,False,30,0.0,0,False,False,189,0,0.0
MU_LONG,BREAKEVEN_GAIN_EROSION_ENABLED,True,365,1.7384,0,True,False,1477,0,1.7384
MU_LONG,BREAKEVEN_GAIN_EROSION_ENABLED,True,30,0.0,0,False,False,189,0,0.0
MU_LONG,BREAKEVEN_GAIN_EROSION_MIN_GAIN,25.0,365,1.5803,0,True,False,1478,0,1.5803
MU_LONG,BREAKEVEN_GAIN_EROSION_MIN_GAIN,25.0,30,0.0,0,False,False,189,0,0.0
MU_LONG,BREAKEVEN_GAIN_EROSION_MIN_GAIN,37.5,365,1.6136,0,True,False,1478,0,1.6136
MU_LONG,BREAKEVEN_GAIN_EROSION_MIN_GAIN,37.5,30,0.0,0,False,False,189,0,0.0
MU_LONG,BREAKEVEN_GAIN_EROSION_MIN_GAIN,50.0,365,1.8512,0,True,False,1479,0,1.8512
MU_LONG,BREAKEVEN_GAIN_EROSION_MIN_GAIN,50.0,30,0.0,0,False,False,189,0,0.0
MU_LONG,BREAKEVEN_GAIN_EROSION_MIN_GAIN,62.5,365,1.7384,0,True,False,1477,0,1.7384
MU_LONG,BREAKEVEN_GAIN_EROSION_MIN_GAIN,62.5,30,0.0,0,False,False,189,0,0.0
MU_LONG,BREAKEVEN_GAIN_EROSION_MIN_GAIN,75.0,365,0.0,0,False,False,1459,0,0.0
MU_LONG,BREAKEVEN_GAIN_EROSION_MIN_GAIN,75.0,30,0.0,0,False,False,189,0,0.0
MU_LONG,BREAKEVEN_GAIN_EROSION_REQUIRE_PROFIT,False,365,1.8512,0,True,False,1479,0,1.8512
MU_LONG,BREAKEVEN_GAIN_EROSION_REQUIRE_PROFIT,False,30,0.0,0,False,False,189,0,0.0
MU_LONG,BREAKEVEN_GAIN_EROSION_REQUIRE_PROFIT,True,365,0.0,0,False,False,1459,0,0.0
MU_LONG,BREAKEVEN_GAIN_EROSION_REQUIRE_PROFIT,True,30,0.0,0,False,False,189,0,0.0
MU_LONG,FUNDING_GATE_LONG_MAX,0.0,365,1.7916,0,True,False,1478,0,1.7916
MU_LONG,FUNDING_GATE_LONG_MAX,0.0,30,0.0,0,False,False,189,0,0.0
MU_LONG,FUNDING_GATE_LONG_MAX,0.0_ALT,365,1.8512,0,True,False,1479,0,1.8512
MU_LONG,FUNDING_GATE_LONG_MAX,0.0_ALT,30,0.0,0,False,False,189,0,0.0
MU_LONG,FUNDING_GATE_MTF_REQUIRED,0.0,365,1.4677,0,True,False,1478,0,1.4677
MU_LONG,FUNDING_GATE_MTF_REQUIRED,0.0,30,0.0,0,False,False,189,0,0.0
MU_LONG,FUNDING_GATE_MTF_REQUIRED,0.0_ALT,365,1.6136,0,True,False,1478,0,1.6136
MU_LONG,FUNDING_GATE_MTF_REQUIRED,0.0_ALT,30,0.0,0,False,False,189,0,0.0
MU_LONG,FUNDING_GATE_SHORT_MIN,0.0,365,1.7384,0,True,False,1477,0,1.7384
MU_LONG,FUNDING_GATE_SHORT_MIN,0.0,30,0.0,0,False,False,189,0,0.0
MU_LONG,FUNDING_GATE_SHORT_MIN,0.0_ALT,365,1.7615,0,True,False,1478,0,1.7615
MU_LONG,FUNDING_GATE_SHORT_MIN,0.0_ALT,30,0.0,0,False,False,189,0,0.0
MU_LONG,HTF4_CONF,False,365,0.0,0,False,False,1459,0,0.0
MU_LONG,HTF4_CONF,False,30,0.0,0,False,False,189,0,0.0
MU_LONG,HTF4_CONF,False_ALT,365,0.0,0,False,False,1459,0,0.0
MU_LONG,HTF4_CONF,False_ALT,30,0.0,0,False,False,189,0,0.0
MU_LONG,HTF_DIRECTION_GATE_ENABLED,False,365,0.0,0,False,False,1459,0,0.0
MU_LONG,HTF_DIRECTION_GATE_ENABLED,False,30,0.0,0,False,False,189,0,0.0
MU_LONG,HTF_DIRECTION_GATE_ENABLED,True,365,0.0,0,False,False,1459,0,0.0
MU_LONG,HTF_DIRECTION_GATE_ENABLED,True,30,0.0,0,False,False,189,0,0.0
MU_LONG,HTF_GATE_APPLY_TO_OPEN,0,365,0.0,0,False,False,1459,0,0.0
MU_LONG,HTF_GATE_APPLY_TO_OPEN,0,30,0.0,0,False,False,189,0,0.0
MU_LONG,HTF_GATE_APPLY_TO_OPEN,0.5,365,1.6136,0,True,False,1478,0,1.6136
MU_LONG,HTF_GATE_APPLY_TO_OPEN,0.5,30,0.0,0,False,False,189,0,0.0
MU_LONG,HTF_GATE_APPLY_TO_OPEN,1.0,365,1.7809,0,True,False,1477,0,1.7809
MU_LONG,HTF_GATE_APPLY_TO_OPEN,1.0,30,0.0,0,False,False,189,0,0.0
MU_LONG,HTF_GATE_APPLY_TO_OPEN,2.0,365,0.0,0,False,False,1459,0,0.0
MU_LONG,HTF_GATE_APPLY_TO_OPEN,2.0,30,0.0,0,False,False,189,0,0.0
MU_LONG,HTF_GATE_BYPASS_RZ,0.0,365,0.0,0,False,False,1459,0,0.0
MU_LONG,HTF_GATE_BYPASS_RZ,0.0,30,0.0,0,False,False,189,0,0.0
MU_LONG,HTF_GATE_BYPASS_RZ,0.0_ALT,365,0.0,0,False,False,1459,0,0.0
MU_LONG,HTF_GATE_BYPASS_RZ,0.0_ALT,30,0.0,0,False,False,189,0,0.0
MU_LONG,HTF_GATE_D_MANDATORY,0.0,365,1.6045,0,True,False,1478,0,1.6045
MU_LONG,HTF_GATE_D_MANDATORY,0.0,30,0.0,0,False,False,189,0,0.0
MU_LONG,HTF_GATE_D_MANDATORY,0.0_ALT,365,1.7615,0,True,False,1478,0,1.7615
MU_LONG,HTF_GATE_D_MANDATORY,0.0_ALT,30,0.0,0,False,False,189,0,0.0
MU_LONG,HTF_GATE_MIN_CONFIRMATIONS,0.0,365,0.0,0,False,False,1459,0,0.0
MU_LONG,HTF_GATE_MIN_CONFIRMATIONS,0.0,30,0.0,0,False,False,189,0,0.0
MU_LONG,HTF_GATE_MIN_CONFIRMATIONS,0.0_ALT,365,0.0,0,False,False,1459,0,0.0
MU_LONG,HTF_GATE_MIN_CONFIRMATIONS,0.0_ALT,30,0.0,0,False,False,189,0,0.0
MU_LONG,MARKET_QUALITY_SCORE_ENABLED,False,365,0.0,0,False,False,1459,0,0.0
MU_LONG,MARKET_QUALITY_SCORE_ENABLED,False,30,0.0,0,False,False,189,0,0.0
MU_LONG,MARKET_QUALITY_SCORE_ENABLED,True,365,1.6136,0,True,False,1478,0,1.6136
MU_LONG,MARKET_QUALITY_SCORE_ENABLED,True,30,0.0,0,False,False,189,0,0.0
MU_LONG,NOLOSS_BYPASS_WT_5OF5_MIN_TFS,2,365,0.0,0,False,False,1459,0,0.0
MU_LONG,NOLOSS_BYPASS_WT_5OF5_MIN_TFS,2,30,0.0,0,False,False,189,0,0.0
MU_LONG,NOLOSS_BYPASS_WT_5OF5_MIN_TFS,4,365,0.0,0,False,False,1459,0,0.0
MU_LONG,NOLOSS_BYPASS_WT_5OF5_MIN_TFS,4,30,0.0,0,False,False,189,0,0.0
MU_LONG,NOLOSS_BYPASS_WT_5OF5_MIN_TFS,5,365,1.8512,0,True,False,1479,0,1.8512
MU_LONG,NOLOSS_BYPASS_WT_5OF5_MIN_TFS,5,30,0.0,0,False,False,189,0,0.0
MU_LONG,NOLOSS_BYPASS_WT_5OF5_MIN_TFS,6,365,0.0,0,False,False,1459,0,0.0
MU_LONG,NOLOSS_BYPASS_WT_5OF5_MIN_TFS,6,30,0.0,0,False,False,189,0,0.0
MU_LONG,NOLOSS_BYPASS_WT_5OF5_MIN_TFS,8,365,0.0,0,False,False,1459,0,0.0
MU_LONG,NOLOSS_BYPASS_WT_5OF5_MIN_TFS,8,30,0.0,0,False,False,189,0,0.0
MU_LONG,SIMPLE_TP_EXIT_ENABLED,False,365,0.0,0,False,False,1459,0,0.0
MU_LONG,SIMPLE_TP_EXIT_ENABLED,False,30,0.0,0,False,False,189,0,0.0
MU_LONG,SIMPLE_TP_EXIT_ENABLED,True,365,0.0,0,False,False,1459,0,0.0
MU_LONG,SIMPLE_TP_EXIT_ENABLED,True,30,0.0,0,False,False,189,0,0.0
MU_LONG,SIMPLE_TP_PCT,0,365,1.6045,0,True,False,1478,0,1.6045
MU_LONG,SIMPLE_TP_PCT,0,30,0.0,0,False,False,189,0,0.0
MU_LONG,SIMPLE_TP_PCT,0.5,365,0.0,0,False,False,1459,0,0.0
MU_LONG,SIMPLE_TP_PCT,0.5,30,0.0,0,False,False,189,0,0.0
MU_LONG,SIMPLE_TP_PCT,1.0,365,0.0,0,False,False,1459,0,0.0
MU_LONG,SIMPLE_TP_PCT,1.0,30,0.0,0,False,False,189,0,0.0
MU_LONG,SIMPLE_TP_PCT,2.0,365,1.6045,0,True,False,1478,0,1.6045
MU_LONG,SIMPLE_TP_PCT,2.0,30,0.0,0,False,False,189,0,0.0
MU_LONG,QUICK_REDUCE_TECHNICAL_ONLY,0,365,1.7916,0,True,False,1478,0,1.7916
MU_LONG,QUICK_REDUCE_TECHNICAL_ONLY,0,30,0.0,0,False,False,189,0,0.0
MU_LONG,QUICK_REDUCE_TECHNICAL_ONLY,0.5,365,0.0,0,False,False,1459,0,0.0
MU_LONG,QUICK_REDUCE_TECHNICAL_ONLY,0.5,30,0.0,0,False,False,189,0,0.0
MU_LONG,QUICK_REDUCE_TECHNICAL_ONLY,1.0,365,0.0,0,False,False,1459,0,0.0
MU_LONG,QUICK_REDUCE_TECHNICAL_ONLY,1.0,30,0.0,0,False,False,189,0,0.0
MU_LONG,QUICK_REDUCE_TECHNICAL_ONLY,2.0,365,1.8346,0,True,False,1478,0,1.8346
MU_LONG,QUICK_REDUCE_TECHNICAL_ONLY,2.0,30,-0.0255,0,True,False,189,0,0.0255
MU_LONG,ALL_TF_AGAINST_CLOSE_MIN_TFS,0,365,0.0,0,False,False,1459,0,0.0
MU_LONG,ALL_TF_AGAINST_CLOSE_MIN_TFS,0,30,0.0,0,False,False,189,0,0.0
MU_LONG,ALL_TF_AGAINST_CLOSE_MIN_TFS,0.5,365,1.8346,0,True,False,1478,0,1.8346
MU_LONG,ALL_TF_AGAINST_CLOSE_MIN_TFS,0.5,30,-0.0255,0,True,False,189,0,0.0255
MU_LONG,ALL_TF_AGAINST_CLOSE_MIN_TFS,1.0,365,1.7809,0,True,False,1477,0,1.7809
MU_LONG,ALL_TF_AGAINST_CLOSE_MIN_TFS,1.0,30,0.0,0,False,False,189,0,0.0
MU_LONG,ALL_TF_AGAINST_CLOSE_MIN_TFS,2.0,365,0.0,0,False,False,1459,0,0.0
MU_LONG,ALL_TF_AGAINST_CLOSE_MIN_TFS,2.0,30,0.0,0,False,False,189,0,0.0
MU_LONG,SATOSHIT_EXIT_LONG_RSI_MIN_TRADIER,27.5,365,1.7384,0,True,False,1477,0,1.7384
MU_LONG,SATOSHIT_EXIT_LONG_RSI_MIN_TRADIER,27.5,30,0.0,0,False,False,189,0,0.0
MU_LONG,SATOSHIT_EXIT_LONG_RSI_MIN_TRADIER,41.25,365,1.7384,0,True,False,1477,0,1.7384
MU_LONG,SATOSHIT_EXIT_LONG_RSI_MIN_TRADIER,41.25,30,0.0,0,False,False,189,0,0.0
MU_LONG,SATOSHIT_EXIT_LONG_RSI_MIN_TRADIER,55.0,365,1.4677,0,True,False,1478,0,1.4677
MU_LONG,SATOSHIT_EXIT_LONG_RSI_MIN_TRADIER,55.0,30,0.0,0,False,False,189,0,0.0
MU_LONG,SATOSHIT_EXIT_LONG_RSI_MIN_TRADIER,68.75,365,1.5098,0,True,False,1477,0,1.5098
MU_LONG,SATOSHIT_EXIT_LONG_RSI_MIN_TRADIER,68.75,30,0.0,0,False,False,189,0,0.0
MU_LONG,SATOSHIT_EXIT_LONG_RSI_MIN_TRADIER,82.5,365,0.0,0,False,False,1459,0,0.0
MU_LONG,SATOSHIT_EXIT_LONG_RSI_MIN_TRADIER,82.5,30,0.0,0,False,False,189,0,0.0
MU_LONG,DC_HOPELESS_EXIT_ENABLED,False,365,0.0,0,False,False,1459,0,0.0
MU_LONG,DC_HOPELESS_EXIT_ENABLED,False,30,0.0,0,False,False,189,0,0.0
MU_LONG,DC_HOPELESS_EXIT_ENABLED,True,365,0.0,0,False,False,1459,0,0.0
MU_LONG,DC_HOPELESS_EXIT_ENABLED,True,30,0.0,0,False,False,189,0,0.0
MU_LONG,WT_PERCENTILE_EXIT_ENABLED,False,365,0.0,0,False,False,1459,0,0.0
MU_LONG,WT_PERCENTILE_EXIT_ENABLED,False,30,0.0,0,False,False,189,0,0.0
MU_LONG,WT_PERCENTILE_EXIT_ENABLED,True,365,0.0,0,False,False,1459,0,0.0
MU_LONG,WT_PERCENTILE_EXIT_ENABLED,True,30,0.0,0,False,False,189,0,0.0
MU_LONG,ALL_TF_AGAINST_CLOSE_COOLDOWN_SEC,0,365,1.7384,0,True,False,1477,0,1.7384
MU_LONG,ALL_TF_AGAINST_CLOSE_COOLDOWN_SEC,0,30,0.0,0,False,False,189,0,0.0
MU_LONG,ALL_TF_AGAINST_CLOSE_COOLDOWN_SEC,0.5,365,0.0,0,False,False,1459,0,0.0
MU_LONG,ALL_TF_AGAINST_CLOSE_COOLDOWN_SEC,0.5,30,0.0,0,False,False,189,0,0.0
MU_LONG,ALL_TF_AGAINST_CLOSE_COOLDOWN_SEC,1.0,365,0.0,0,False,False,1459,0,0.0
MU_LONG,ALL_TF_AGAINST_CLOSE_COOLDOWN_SEC,1.0,30,0.0,0,False,False,189,0,0.0
MU_LONG,ALL_TF_AGAINST_CLOSE_COOLDOWN_SEC,2.0,365,1.6045,0,True,False,1478,0,1.6045
MU_LONG,ALL_TF_AGAINST_CLOSE_COOLDOWN_SEC,2.0,30,0.0,0,False,False,189,0,0.0
MU_LONG,ATR_TRAIL_SWEEP_ENABLED,False,365,0.0,0,False,False,1459,0,0.0
MU_LONG,ATR_TRAIL_SWEEP_ENABLED,False,30,0.0,0,False,False,189,0,0.0
MU_LONG,ATR_TRAIL_SWEEP_ENABLED,True,365,1.5098,0,True,False,1477,0,1.5098
MU_LONG,ATR_TRAIL_SWEEP_ENABLED,True,30,0.0,0,False,False,189,0,0.0
MU_LONG,BAND_ARROW_SLOPE_DEADBAND,0,365,1.7615,0,True,False,1478,0,1.7615
MU_LONG,BAND_ARROW_SLOPE_DEADBAND,0,30,0.0,0,False,False,189,0,0.0
MU_LONG,BAND_ARROW_SLOPE_DEADBAND,0.5,365,0.0,0,False,False,1459,0,0.0
MU_LONG,BAND_ARROW_SLOPE_DEADBAND,0.5,30,0.0,0,False,False,189,0,0.0
MU_LONG,BAND_ARROW_SLOPE_DEADBAND,1.0,365,0.0,0,False,False,1459,0,0.0
MU_LONG,BAND_ARROW_SLOPE_DEADBAND,1.0,30,0.0,0,False,False,189,0,0.0
MU_LONG,BAND_ARROW_SLOPE_DEADBAND,2.0,365,1.8512,0,True,False,1479,0,1.8512
MU_LONG,BAND_ARROW_SLOPE_DEADBAND,2.0,30,0.0,0,False,False,189,0,0.0
MU_LONG,BREAKEVEN_DC_FIELD_MODE,DC4,365,0.0,0,False,False,1459,0,0.0
MU_LONG,BREAKEVEN_DC_FIELD_MODE,DC4,30,0.0,0,False,False,189,0,0.0
MU_LONG,DC_HOPELESS_EXIT_MIN_AGE_S,0,365,1.7384,0,True,False,1477,0,1.7384
MU_LONG,DC_HOPELESS_EXIT_MIN_AGE_S,0,30,0.0,0,False,False,189,0,0.0
MU_LONG,DC_HOPELESS_EXIT_MIN_AGE_S,0.5,365,0.0,0,False,False,1459,0,0.0
MU_LONG,DC_HOPELESS_EXIT_MIN_AGE_S,0.5,30,0.0,0,False,False,189,0,0.0
MU_LONG,DC_HOPELESS_EXIT_MIN_AGE_S,1.0,365,0.0,0,False,False,1459,0,0.0
MU_LONG,DC_HOPELESS_EXIT_MIN_AGE_S,1.0,30,0.0,0,False,False,189,0,0.0
MU_LONG,DC_HOPELESS_EXIT_MIN_AGE_S,2.0,365,1.7809,0,True,False,1477,0,1.7809
MU_LONG,DC_HOPELESS_EXIT_MIN_AGE_S,2.0,30,0.0,0,False,False,189,0,0.0
MU_LONG,DYN_STRUCT_TRAIL_ENABLED,False,365,0.0,0,False,False,1459,0,0.0
MU_LONG,DYN_STRUCT_TRAIL_ENABLED,False,30,0.0,0,False,False,189,0,0.0
MU_LONG,DYN_STRUCT_TRAIL_ENABLED,True,365,0.0,0,False,False,1459,0,0.0
MU_LONG,DYN_STRUCT_TRAIL_ENABLED,True,30,0.0,0,False,False,189,0,0.0
MU_LONG,HLR_TOP_EXIT_ENABLED,False,365,0.0,0,False,False,1459,0,0.0
MU_LONG,HLR_TOP_EXIT_ENABLED,False,30,0.0,0,False,False,189,0,0.0
MU_LONG,HLR_TOP_EXIT_ENABLED,True,365,1.8346,0,True,False,1478,0,1.8346
MU_LONG,HLR_TOP_EXIT_ENABLED,True,30,-0.0255,0,True,False,189,0,0.0255
MU_LONG,HTF_AGAINST_FORCE_CLOSE_CONFIRM_4H,0,365,1.5098,0,True,False,1477,0,1.5098
MU_LONG,HTF_AGAINST_FORCE_CLOSE_CONFIRM_4H,0,30,0.0,0,False,False,189,0,0.0
MU_LONG,HTF_AGAINST_FORCE_CLOSE_CONFIRM_4H,0.5,365,0.0,0,False,False,1459,0,0.0
MU_LONG,HTF_AGAINST_FORCE_CLOSE_CONFIRM_4H,0.5,30,0.0,0,False,False,189,0,0.0
MU_LONG,HTF_AGAINST_FORCE_CLOSE_CONFIRM_4H,1.0,365,0.0,0,False,False,1459,0,0.0
MU_LONG,HTF_AGAINST_FORCE_CLOSE_CONFIRM_4H,1.0,30,0.0,0,False,False,189,0,0.0
MU_LONG,HTF_AGAINST_FORCE_CLOSE_CONFIRM_4H,2.0,365,1.7615,0,True,False,1478,0,1.7615
MU_LONG,HTF_AGAINST_FORCE_CLOSE_CONFIRM_4H,2.0,30,0.0,0,False,False,189,0,0.0
MU_LONG,HTF_AGAINST_FORCE_CLOSE_ENABLED,False,365,0.0,0,False,False,1459,0,0.0
MU_LONG,HTF_AGAINST_FORCE_CLOSE_ENABLED,False,30,0.0,0,False,False,189,0,0.0
MU_LONG,HTF_AGAINST_FORCE_CLOSE_ENABLED,True,365,1.4677,0,True,False,1478,0,1.4677
MU_LONG,HTF_AGAINST_FORCE_CLOSE_ENABLED,True,30,0.0,0,False,False,189,0,0.0
MU_LONG,HTF_EXIT_VETO_ENABLED,False,365,0.0,0,False,False,1459,0,0.0
MU_LONG,HTF_EXIT_VETO_ENABLED,False,30,0.0,0,False,False,189,0,0.0
MU_LONG,HTF_EXIT_VETO_ENABLED,True,365,0.0,0,False,False,1459,0,0.0
MU_LONG,HTF_EXIT_VETO_ENABLED,True,30,0.0,0,False,False,189,0,0.0
MU_LONG,HTF_EXIT_VETO_MAX_LOSS_PCT,0,365,1.7384,0,True,False,1477,0,1.7384
MU_LONG,HTF_EXIT_VETO_MAX_LOSS_PCT,0,30,0.0,0,False,False,189,0,0.0
MU_LONG,HTF_EXIT_VETO_MAX_LOSS_PCT,0.5,365,0.0,0,False,False,1459,0,0.0
MU_LONG,HTF_EXIT_VETO_MAX_LOSS_PCT,0.5,30,0.0,0,False,False,189,0,0.0
MU_LONG,HTF_EXIT_VETO_MAX_LOSS_PCT,1.0,365,0.0,0,False,False,1459,0,0.0
MU_LONG,HTF_EXIT_VETO_MAX_LOSS_PCT,1.0,30,0.0,0,False,False,189,0,0.0
MU_LONG,HTF_EXIT_VETO_MAX_LOSS_PCT,2.0,365,1.7286,0,True,False,1477,0,1.7286
MU_LONG,HTF_EXIT_VETO_MAX_LOSS_PCT,2.0,30,0.0,0,False,False,189,0,0.0
MU_LONG,HTF_EXIT_VETO_MIN_ALIGNED,0,365,0.0,0,False,False,1459,0,0.0
MU_LONG,HTF_EXIT_VETO_MIN_ALIGNED,0,30,0.0,0,False,False,189,0,0.0
MU_LONG,HTF_EXIT_VETO_MIN_ALIGNED,0.5,365,1.5803,0,True,False,1478,0,1.5803
MU_LONG,HTF_EXIT_VETO_MIN_ALIGNED,0.5,30,0.0,0,False,False,189,0,0.0
MU_LONG,HTF_EXIT_VETO_MIN_ALIGNED,1.0,365,1.8421,0,True,False,1478,0,1.8421
MU_LONG,HTF_EXIT_VETO_MIN_ALIGNED,1.0,30,0.0,0,False,False,189,0,0.0
MU_LONG,HTF_EXIT_VETO_MIN_ALIGNED,2.0,365,0.0,0,False,False,1459,0,0.0
MU_LONG,HTF_EXIT_VETO_MIN_ALIGNED,2.0,30,0.0,0,False,False,189,0,0.0
MU_LONG,LOSS_EXIT_STALE_PRICE_ALLOW_NEAR_BE_ENABLED,False,365,0.0,0,False,False,1459,0,0.0
MU_LONG,LOSS_EXIT_STALE_PRICE_ALLOW_NEAR_BE_ENABLED,False,30,0.0,0,False,False,189,0,0.0
MU_LONG,LOSS_EXIT_STALE_PRICE_ALLOW_NEAR_BE_ENABLED,True,365,0.0,0,False,False,1459,0,0.0
MU_LONG,LOSS_EXIT_STALE_PRICE_ALLOW_NEAR_BE_ENABLED,True,30,0.0,0,False,False,189,0,0.0
MU_LONG,LOSS_EXIT_STOP_FUNCTIONS_KILL_ENABLED,False,365,0.0,0,False,False,1459,0,0.0
MU_LONG,LOSS_EXIT_STOP_FUNCTIONS_KILL_ENABLED,False,30,0.0,0,False,False,189,0,0.0
MU_LONG,LOSS_EXIT_STOP_FUNCTIONS_KILL_ENABLED,True,365,0.0,0,False,False,1459,0,0.0
MU_LONG,LOSS_EXIT_STOP_FUNCTIONS_KILL_ENABLED,True,30,0.0,0,False,False,189,0,0.0
MU_LONG,MACD_EXIT_ENABLED,False,365,0.0,0,False,False,1459,0,0.0
MU_LONG,MACD_EXIT_ENABLED,False,30,0.0,0,False,False,189,0,0.0
MU_LONG,MACD_EXIT_ENABLED,True,365,0.0,0,False,False,1459,0,0.0
MU_LONG,MACD_EXIT_ENABLED,True,30,0.0,0,False,False,189,0,0.0
