sheet,family,Switch,default,status,vector_causal,live_read,declared_in_quick,badly_wired,is_low_tf
ENTRY_FULL_FILTERED,ENTRY,BANDAID_OFF_LOSER_RECOVER_PCT,-0.25,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,BANDAID_OFF_LOSER_RECOVER_PCT,-0.3,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,BTC_ACCEL_RAMP_REQUIRE_POSITIVE,True,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,BTC_ACCEL_RAMP_REQUIRE_POSITIVE,False,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,BTC_DEDICATED_FILTER_TF,15m,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,BTC_DEDICATED_FILTER_TF,1h,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,BTC_DEDICATED_FILTER_TF,4h,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,BTC_DEDICATED_FILTER_TF,D,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,BTC_HARD_BLOCK_OTHER_ACCOUNTS,True,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,BTC_HARD_BLOCK_OTHER_ACCOUNTS,False,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,BTC_ROUND_BANDS_EACH_SIDE,8,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,BTC_ROUND_BANDS_EACH_SIDE,9,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,BT_WT_CROSS_LADDER_FILTER_TF,15m,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,BT_WT_CROSS_LADDER_FILTER_TF,1h,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,BT_WT_CROSS_LADDER_FILTER_TF,4h,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,BT_WT_CROSS_LADDER_FILTER_TF,D,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,CANDLE_PATTERN_STOPS_FILTER_TF,15m,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,CANDLE_PATTERN_STOPS_FILTER_TF,1h,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,CANDLE_PATTERN_STOPS_FILTER_TF,4h,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,CANDLE_PATTERN_STOPS_FILTER_TF,D,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,CIRCUIT_SHARPE_GATES_FILTER_TF,15m,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,CIRCUIT_SHARPE_GATES_FILTER_TF,1h,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,CIRCUIT_SHARPE_GATES_FILTER_TF,4h,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,CIRCUIT_SHARPE_GATES_FILTER_TF,D,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,COOLDOWN_LOCKS_FILTER_TF,15m,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,COOLDOWN_LOCKS_FILTER_TF,1h,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,COOLDOWN_LOCKS_FILTER_TF,4h,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,COOLDOWN_LOCKS_FILTER_TF,D,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,CRYPTO_SPIKE_FADE_THRESHOLD_PCT,10,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,CRYPTO_SPIKE_FADE_THRESHOLD_PCT,12,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,DC_BREACH_REDUCE_FILTER_TF,15m,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,DC_BREACH_REDUCE_FILTER_TF,1h,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,DC_BREACH_REDUCE_FILTER_TF,4h,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,DC_BREACH_REDUCE_FILTER_TF,D,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,DC_BREAK_FILTER_TF,15m,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,DC_BREAK_FILTER_TF,1h,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,DC_BREAK_FILTER_TF,4h,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,DC_BREAK_FILTER_TF,D,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,DC_MOMENTUM_BOTA_SCORER_FILTER_TF,15m,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,DC_MOMENTUM_BOTA_SCORER_FILTER_TF,1h,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,DC_MOMENTUM_BOTA_SCORER_FILTER_TF,4h,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,DC_MOMENTUM_BOTA_SCORER_FILTER_TF,D,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,DC_MOMENT_STRONG_THRESHOLD,40,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,DC_MOMENT_STRONG_THRESHOLD,48,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,DELTA_ENGINE_FILTER_TF,15m,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,DELTA_ENGINE_FILTER_TF,1h,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,DELTA_ENGINE_FILTER_TF,4h,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,DELTA_ENGINE_FILTER_TF,D,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,DELTA_HTF_GATE,4h,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,DELTA_HTF_GATE,4h_ALT,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,DUP_GUARD_FILTER_TF,15m,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,DUP_GUARD_FILTER_TF,1h,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,DUP_GUARD_FILTER_TF,4h,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,DUP_GUARD_FILTER_TF,D,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,E2E_REPLAY_VALIDATOR_FILTER_TF,15m,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,E2E_REPLAY_VALIDATOR_FILTER_TF,1h,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,E2E_REPLAY_VALIDATOR_FILTER_TF,4h,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,E2E_REPLAY_VALIDATOR_FILTER_TF,D,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EMA_9_21_FILTER_FILTER_TF,15m,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EMA_9_21_FILTER_FILTER_TF,1h,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EMA_9_21_FILTER_FILTER_TF,4h,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EMA_9_21_FILTER_FILTER_TF,D,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EMA_9_21_FILTER_MIN_TFS,False,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EMA_9_21_FILTER_MIN_TFS,True,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EMA_BLANKET_FILTER_ENABLED,True,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EMA_BLANKET_FILTER_ENABLED,False,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EMA_BLANKET_FILTER_FILTER_TF,15m,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EMA_BLANKET_FILTER_FILTER_TF,1h,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EMA_BLANKET_FILTER_FILTER_TF,4h,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EMA_BLANKET_FILTER_FILTER_TF,D,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EMA_BLANKET_FILTER_MIN_TFS,False,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EMA_BLANKET_FILTER_MIN_TFS,True,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EMERGENCY_BRAKE_FILTER_TF,15m,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EMERGENCY_BRAKE_FILTER_TF,1h,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EMERGENCY_BRAKE_FILTER_TF,4h,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EMERGENCY_BRAKE_FILTER_TF,D,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EXECUTE_NOW_SINGLE_GATE_ENFORCE,True,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EXECUTE_NOW_SINGLE_GATE_ENFORCE,False,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EXHAUSTION_EXIT_FILTER_TF,15m,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EXHAUSTION_EXIT_FILTER_TF,1h,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EXHAUSTION_EXIT_FILTER_TF,4h,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EXHAUSTION_EXIT_FILTER_TF,D,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EXIT_R1_R2_FILTER_TF,15m,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EXIT_R1_R2_FILTER_TF,1h,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EXIT_R1_R2_FILTER_TF,4h,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EXIT_R1_R2_FILTER_TF,D,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EXIT_TIGHT_BREAKOUT_SCORER_FILTER_TF,15m,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EXIT_TIGHT_BREAKOUT_SCORER_FILTER_TF,1h,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EXIT_TIGHT_BREAKOUT_SCORER_FILTER_TF,4h,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EXIT_TIGHT_BREAKOUT_SCORER_FILTER_TF,D,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EXIT_TOP_FADE_FILTER_TF,15m,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EXIT_TOP_FADE_FILTER_TF,1h,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EXIT_TOP_FADE_FILTER_TF,4h,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EXIT_TOP_FADE_FILTER_TF,D,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EXIT_TO_REDUCE_ADAPTER_FILTER_TF,15m,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EXIT_TO_REDUCE_ADAPTER_FILTER_TF,1h,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EXIT_TO_REDUCE_ADAPTER_FILTER_TF,4h,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EXIT_TO_REDUCE_ADAPTER_FILTER_TF,D,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EZ_MANAGE_THROTTLER_RATE,False,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,EZ_MANAGE_THROTTLER_RATE,True,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,FAST_RISER_FILTER_TF,15m,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,FAST_RISER_FILTER_TF,1h,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,FAST_RISER_FILTER_TF,4h,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,FAST_RISER_FILTER_TF,D,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,FG_FEAR_THRESHOLD,25,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,FG_FEAR_THRESHOLD,26,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,FG_GREED_THRESHOLD,75,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,FG_GREED_THRESHOLD,76,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,FH_MOMENTUM_FILTER_TF,15m,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,FH_MOMENTUM_FILTER_TF,1h,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,FH_MOMENTUM_FILTER_TF,4h,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,FH_MOMENTUM_FILTER_TF,D,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,FIRST_OPEN_THROTTLE_FILTER_TF,15m,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,FIRST_OPEN_THROTTLE_FILTER_TF,1h,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,FIRST_OPEN_THROTTLE_FILTER_TF,4h,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,FIRST_OPEN_THROTTLE_FILTER_TF,D,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,FROZEN_STOP_FILTER_TF,15m,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,FROZEN_STOP_FILTER_TF,1h,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,FROZEN_STOP_FILTER_TF,4h,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,FROZEN_STOP_FILTER_TF,D,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,FUNDING_GATE_FILTER_TF,15m,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,FUNDING_GATE_FILTER_TF,1h,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,FUNDING_GATE_FILTER_TF,4h,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,FUNDING_GATE_FILTER_TF,D,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,FUNDING_GATE_LONG_MAX,0.0005,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,FUNDING_GATE_LONG_MAX,False,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,FUNDING_GATE_MTF_REQUIRED,True,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,FUNDING_GATE_MTF_REQUIRED,False,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,FUNDING_GATE_SHORT_MIN,-0.0005,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,FUNDING_GATE_SHORT_MIN,False,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,GOLDEN_RULE_BASE_USD,5,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,GOLDEN_RULE_BASE_USD,6,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,GOLDEN_RULE_ENFORCE_FILTER_TF,15m,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,GOLDEN_RULE_ENFORCE_FILTER_TF,1h,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,GOLDEN_RULE_ENFORCE_FILTER_TF,4h,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,GOLDEN_RULE_ENFORCE_FILTER_TF,D,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,GOLDEN_RULE_HTF_VOTE_FILTER_TF,15m,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,GOLDEN_RULE_HTF_VOTE_FILTER_TF,1h,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,GOLDEN_RULE_HTF_VOTE_FILTER_TF,4h,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,GOLDEN_RULE_HTF_VOTE_FILTER_TF,D,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,GR_FILTER_ALL_ENTRIES,True,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,GR_FILTER_ALL_ENTRIES,False,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,GR_FILTER_VEC_ENABLED,True,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,GR_FILTER_VEC_ENABLED,False,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,GR_FILTER_VEC_FILTER_TF,15m,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,GR_FILTER_VEC_FILTER_TF,1h,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,GR_FILTER_VEC_FILTER_TF,4h,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,GR_FILTER_VEC_FILTER_TF,D,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,GR_FILTER_VEC_MIN_TFS,False,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,GR_FILTER_VEC_MIN_TFS,True,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,GR_V5_STATE_FILTER_TF,15m,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,GR_V5_STATE_FILTER_TF,1h,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,GR_V5_STATE_FILTER_TF,4h,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,GR_V5_STATE_FILTER_TF,D,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,HAIKU_WINNER_FILTER_TF,15m,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,HAIKU_WINNER_FILTER_TF,1h,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,HAIKU_WINNER_FILTER_TF,4h,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,HAIKU_WINNER_FILTER_TF,D,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,HA_WICK_QUALITY_ENABLED,True,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,HA_WICK_QUALITY_ENABLED,False,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,HA_WICK_QUALITY_SCORE,15,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,HA_WICK_QUALITY_SCORE,16,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,HA_WICK_QUALITY_TF,15m,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,HA_WICK_QUALITY_TF,1h,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,HA_WICK_QUALITY_TF,4h,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,HA_WICK_QUALITY_TF,D,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,HLR_SMA_BAND_PCT,0.03,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,HLR_SMA_BAND_PCT,0.04,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,HLR_TOP_MIN_TFS,2,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,HLR_TOP_MIN_TFS,3,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,HTF4_CONF,True,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,HTF4_CONF,False,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,HTF_DIRECTION_GATE_ENABLED,True,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,HTF_DIRECTION_GATE_ENABLED,False,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,HTF_GATE_BYPASS_RZ,True,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,HTF_GATE_BYPASS_RZ,False,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,HTF_GATE_D_MANDATORY,True,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,HTF_GATE_D_MANDATORY,False,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,HTF_GATE_MIN_CONFIRMATIONS,2,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,HTF_GATE_MIN_CONFIRMATIONS,3,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,HTF_TREND_VETO_BYPASS_ENABLED,True,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,HTF_TREND_VETO_BYPASS_ENABLED,False,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,HTF_TREND_VETO_BYPASS_REASONS,False,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,HTF_TREND_VETO_BYPASS_REASONS,True,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,KILLER_KNOB_FINDER_FILTER_TF,15m,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,KILLER_KNOB_FINDER_FILTER_TF,1h,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,KILLER_KNOB_FINDER_FILTER_TF,4h,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,KILLER_KNOB_FINDER_FILTER_TF,D,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,LEADERBOARD_FILTER,True,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,LEADERBOARD_FILTER,False,HOOKED_BOTH,True,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,LH_HL_FILTER_ENABLED,True,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,LH_HL_FILTER_ENABLED,False,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,LH_HL_FILTER_MODE,STRICT_2BAR,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,LH_HL_FILTER_MODE,STRICT_2BAR_ALT,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,LH_HL_FILTER_REQUIRE_BOTH,True,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,LH_HL_FILTER_REQUIRE_BOTH,False,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,LH_HL_FILTER_TF_REQ,2,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,LH_HL_FILTER_TF_REQ,3,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,LIVE_ENTRY_ENGINE_FILTER_TF,15m,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,LIVE_ENTRY_ENGINE_FILTER_TF,1h,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,LIVE_ENTRY_ENGINE_FILTER_TF,4h,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,LIVE_ENTRY_ENGINE_FILTER_TF,D,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,LIVE_ONLY_SIGNALS_BATCH5_FILTER_TF,15m,QUICK_NOT_CAUSAL,False,True,True,False,
ENTRY_FULL_FILTERED,ENTRY,LIVE_ONLY_SIGNALS_BATCH5_FILTER_TF,1h,QUICK_NOT_CAUSAL,False,True,True,False,
