host,path,mtime_utc,size_bytes,records,status
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/MSTR_LONG.json,2026-08-21T18:19:20.738538+00:00,3005,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/MSTR_SHORT.json,2026-08-21T18:22:06.420851+00:00,5015,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/MU_LONG.json,2026-08-21T18:19:32.586630+00:00,5730,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/MU_SHORT.json,2026-08-21T18:22:11.359892+00:00,3175,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/NEARUSDC_LONG.json,2026-08-21T18:13:29.427017+00:00,4699,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/NEARUSDC_SHORT.json,2026-08-21T18:13:29.247016+00:00,2613,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/NEM_LONG.json,2026-08-21T18:19:34.117641+00:00,6977,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/NEM_SHORT.json,2026-08-21T18:24:51.301209+00:00,2607,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/NKE_SHORT.json,2026-08-21T18:24:08.656854+00:00,9698,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/NLR_SHORT.json,2026-08-21T18:22:05.267842+00:00,5663,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/NOC_SHORT.json,2026-08-21T18:24:51.173208+00:00,2840,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/NOTUSDT_LONG.json,2026-08-21T18:13:34.033047+00:00,9783,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/NOTUSDT_SHORT.json,2026-08-21T18:13:30.849026+00:00,3075,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/NUKZ_LONG.json,2026-08-21T18:19:25.134572+00:00,8119,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/NVDA_LONG.json,2026-08-21T18:19:30.129611+00:00,4320,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/NVDA_SHORT.json,2026-08-21T18:22:11.100889+00:00,3862,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/NXE_SHORT.json,2026-08-21T18:24:04.054816+00:00,7849,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/OKE_LONG.json,2026-08-21T18:19:39.076680+00:00,6382,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/OLED_LONG.json,2026-08-21T18:19:40.064688+00:00,5767,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/OLED_SHORT.json,2026-08-21T18:22:15.034921+00:00,5121,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/ONDOUSDT_LONG.json,2026-08-21T18:27:49.720719+00:00,2850,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/OPUSDT_LONG.json,2026-08-21T18:13:33.060041+00:00,4700,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/OPUSDT_SHORT.json,2026-08-21T18:13:33.167042+00:00,6652,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/ORCL_SHORT.json,2026-08-21T18:24:10.268867+00:00,2835,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/ORDIUSDC_LONG.json,2026-08-21T18:13:40.148087+00:00,9893,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/ORDIUSDC_SHORT.json,2026-08-21T18:13:33.609044+00:00,4395,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/OXY_LONG.json,2026-08-21T18:19:39.938687+00:00,4962,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/PAAS_LONG.json,2026-08-21T18:19:39.411683+00:00,5538,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/PAAS_SHORT.json,2026-08-21T18:24:56.337251+00:00,2811,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/PARTIUSDT_LONG.json,2026-08-21T18:18:28.982141+00:00,3027,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/PARTIUSDT_SHORT.json,2026-08-21T18:18:30.664153+00:00,3089,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/PATH_LONG.json,2026-08-21T18:23:16.747426+00:00,7640,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/PBF_LONG.json,2026-08-21T18:19:45.488730+00:00,5400,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/PBF_SHORT.json,2026-08-21T18:22:18.095946+00:00,4299,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/PENDLEUSDT_LONG.json,2026-08-21T18:17:32.548716+00:00,2838,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/PENDLEUSDT_SHORT.json,2026-08-21T18:17:32.135713+00:00,4705,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/PENGUUSDC_LONG.json,2026-08-21T18:13:36.337062+00:00,2859,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/PENGUUSDC_SHORT.json,2026-08-21T18:13:35.886059+00:00,4116,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/PEP_SHORT.json,2026-08-21T18:24:14.505903+00:00,7288,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/PLTR_LONG.json,2026-08-21T18:19:45.817733+00:00,6931,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/PLTR_SHORT.json,2026-08-21T18:22:17.490941+00:00,2596,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/PR_LONG.json,2026-08-21T18:19:43.454714+00:00,3549,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/PR_SHORT.json,2026-08-21T18:22:17.588942+00:00,6697,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/PSX_LONG.json,2026-08-21T18:19:43.852717+00:00,6395,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/PTBUSDT_LONG.json,2026-08-21T18:18:58.261364+00:00,2610,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/PTBUSDT_SHORT.json,2026-08-21T18:19:05.713422+00:00,8404,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/PUMPUSDT_LONG.json,2026-08-21T18:17:33.409723+00:00,4856,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/PUMPUSDT_SHORT.json,2026-08-21T18:17:33.899726+00:00,5536,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/PWR_SHORT.json,2026-08-21T18:24:55.342243+00:00,2998,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/PYPL_SHORT.json,2026-08-21T18:22:24.955002+00:00,4106,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/QBTS_LONG.json,2026-08-21T18:19:50.080766+00:00,2852,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/QBTS_SHORT.json,2026-08-21T18:22:25.790009+00:00,4255,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/QCOM_LONG.json,2026-08-21T18:23:12.555391+00:00,4932,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/QQQ_LONG.json,2026-08-21T18:19:58.481832+00:00,7992,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/QRVO_LONG.json,2026-08-21T18:24:32.506052+00:00,8540,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/QTUMUSDT_LONG.json,2026-08-21T18:14:03.601241+00:00,2841,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/QTUMUSDT_SHORT.json,2026-08-21T18:14:05.653255+00:00,5534,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/RBLX_LONG.json,2026-08-21T18:19:51.458777+00:00,2844,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/RBLX_SHORT.json,2026-08-21T18:22:22.650983+00:00,4193,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/RDDT_LONG.json,2026-08-21T18:23:15.288414+00:00,3342,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/RENDERUSDT_LONG.json,2026-08-21T18:13:40.239087+00:00,5384,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/RENDERUSDT_SHORT.json,2026-08-21T18:13:40.167087+00:00,7442,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/RGLD_LONG.json,2026-08-21T18:19:48.477753+00:00,3395,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/RGLD_SHORT.json,2026-08-21T18:24:54.554237+00:00,2606,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/RIFUSDT_LONG.json,2026-08-21T18:17:36.452745+00:00,3054,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/RIFUSDT_SHORT.json,2026-08-21T18:17:34.443730+00:00,2592,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/RIO_LONG.json,2026-08-21T18:20:15.962969+00:00,8460,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/RLCUSDT_LONG.json,2026-08-21T18:14:08.219272+00:00,2845,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/RLCUSDT_SHORT.json,2026-08-21T18:14:11.083291+00:00,4187,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/ROBO_LONG.json,2026-08-21T18:19:59.949843+00:00,4569,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/ROKU_LONG.json,2026-08-21T18:20:12.616943+00:00,6769,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/RRC_LONG.json,2026-08-21T18:20:02.452863+00:00,5721,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/RRC_SHORT.json,2026-08-21T18:22:23.127987+00:00,4475,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/RSRUSDT_SHORT.json,2026-08-21T18:14:44.499516+00:00,3073,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/RS_LONG.json,2026-08-21T18:20:06.722896+00:00,8061,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/RS_SHORT.json,2026-08-21T18:22:25.918010+00:00,4297,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/RTX_LONG.json,2026-08-21T18:23:15.564416+00:00,6203,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/RUNEUSDT_LONG.json,2026-08-21T18:14:22.996371+00:00,5924,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/RUNEUSDT_SHORT.json,2026-08-21T18:14:17.213332+00:00,7871,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/SAGAUSDT_SHORT.json,2026-08-21T18:27:57.004782+00:00,3459,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/SANDUSDT_LONG.json,2026-08-21T18:14:38.671476+00:00,3744,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/SAP_SHORT.json,2026-08-21T18:22:33.704073+00:00,8144,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/SCCO_LONG.json,2026-08-21T18:20:06.345893+00:00,5709,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/SCCO_SHORT.json,2026-08-21T18:22:28.366030+00:00,2803,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/SCHW_LONG.json,2026-08-21T18:23:20.236454+00:00,8594,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/SEIUSDT_LONG.json,2026-08-21T18:17:37.498753+00:00,2850,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/SEIUSDT_SHORT.json,2026-08-21T18:17:36.011742+00:00,5025,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/SHOP_LONG.json,2026-08-21T18:23:27.024510+00:00,7324,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/SKYAIUSDT_LONG.json,2026-08-21T18:17:37.190751+00:00,2630,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/SKYAIUSDT_SHORT.json,2026-08-21T18:17:39.909771+00:00,3077,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/SKYUSDT_LONG.json,2026-08-21T18:14:23.097371+00:00,3068,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/SKYUSDT_SHORT.json,2026-08-21T18:14:27.419400+00:00,3566,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/SLV_LONG.json,2026-08-21T18:20:16.782975+00:00,4857,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/SLV_SHORT.json,2026-08-21T18:22:31.292053+00:00,3933,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/SMCI_LONG.json,2026-08-21T18:23:22.010469+00:00,2838,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/SMG_SHORT.json,2026-08-21T18:22:38.320111+00:00,9108,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/SNDK_LONG.json,2026-08-21T18:20:25.495044+00:00,8014,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/SNDK_SHORT.json,2026-08-21T18:22:41.219135+00:00,3031,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/SNOW_LONG.json,2026-08-21T18:24:41.808130+00:00,9727,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/SOLUSDC_LONG.json,2026-08-21T18:09:56.369121+00:00,10172,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/SOLUSDC_SHORT.json,2026-08-21T18:09:46.244024+00:00,4174,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/SPXUSDT_LONG.json,2026-08-21T18:17:37.034750+00:00,4250,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/SPXUSDT_SHORT.json,2026-08-21T18:17:38.312759+00:00,5007,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/SPY_LONG.json,2026-08-21T18:20:25.909047+00:00,8454,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/STLD_SHORT.json,2026-08-21T18:24:11.245876+00:00,2585,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/STORJUSDT_LONG.json,2026-08-21T18:18:07.827980+00:00,2801,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/STORJUSDT_SHORT.json,2026-08-21T18:18:04.015952+00:00,5788,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/STRKUSDT_LONG.json,2026-08-21T18:17:40.894778+00:00,2858,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/STRKUSDT_SHORT.json,2026-08-21T18:17:39.742770+00:00,3383,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/STXUSDT_LONG.json,2026-08-21T18:18:11.698009+00:00,2614,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/STXUSDT_SHORT.json,2026-08-21T18:18:11.401007+00:00,6455,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/STZ_LONG.json,2026-08-21T18:20:21.372012+00:00,6064,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/STZ_SHORT.json,2026-08-21T18:24:19.095941+00:00,5141,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/SUIUSDC_LONG.json,2026-08-21T18:14:44.227514+00:00,2857,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/SUIUSDC_SHORT.json,2026-08-21T18:26:25.707004+00:00,4908,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/TAOUSDT_SHORT.json,2026-08-21T18:28:01.023816+00:00,4447,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/TDG_SHORT.json,2026-08-21T18:24:58.124266+00:00,4570,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/TECK_LONG.json,2026-08-21T18:20:19.417996+00:00,2792,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/TECK_SHORT.json,2026-08-21T18:24:57.517261+00:00,3972,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/TGT_LONG.json,2026-08-21T18:23:39.575613+00:00,7904,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/THETAUSDT_LONG.json,2026-08-21T18:26:50.228212+00:00,3741,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/THETAUSDT_SHORT.json,2026-08-21T18:26:57.354273+00:00,6322,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/TIAUSDC_LONG.json,2026-08-21T18:18:59.934377+00:00,5959,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/TIAUSDC_SHORT.json,2026-08-21T18:19:04.674414+00:00,6015,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/TLMUSDT_SHORT.json,2026-08-21T18:27:59.482803+00:00,3374,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/TMO_LONG.json,2026-08-21T18:23:36.877591+00:00,9505,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/TONUSDT_LONG.json,2026-08-21T18:26:28.544028+00:00,9117,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/TONUSDT_SHORT.json,2026-08-21T18:26:30.923048+00:00,4834,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/TRBUSDT_LONG.json,2026-08-21T18:26:33.739072+00:00,5298,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/TRBUSDT_SHORT.json,2026-08-21T18:26:39.877124+00:00,8685,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/TRGP_LONG.json,2026-08-21T18:20:21.692014+00:00,3007,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/TRUMPUSDC_LONG.json,2026-08-21T18:14:57.243603+00:00,2603,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/TRUMPUSDC_SHORT.json,2026-08-21T18:14:57.250603+00:00,4819,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/TSLA_LONG.json,2026-08-21T18:20:34.416115+00:00,2839,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/TSLA_SHORT.json,2026-08-21T18:22:42.148142+00:00,2881,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/TSM_LONG.json,2026-08-21T18:20:38.009143+00:00,5200,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/TTD_SHORT.json,2026-08-21T18:22:40.263127+00:00,6116,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/TXN_LONG.json,2026-08-21T18:20:38.695148+00:00,9321,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/TXN_SHORT.json,2026-08-21T18:22:42.146142+00:00,2905,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/T_SHORT.json,2026-08-21T18:24:22.698971+00:00,3838,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/UEC_LONG.json,2026-08-21T18:20:38.362146+00:00,8587,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/UEC_SHORT.json,2026-08-21T18:22:45.896173+00:00,2807,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/ULTA_SHORT.json,2026-08-21T18:24:19.874947+00:00,5214,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/UNH_LONG.json,2026-08-21T18:23:35.984584+00:00,3040,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/UNIUSDC_LONG.json,2026-08-21T18:15:17.033740+00:00,3957,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/UNIUSDC_SHORT.json,2026-08-21T18:15:14.982726+00:00,5718,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/UPS_SHORT.json,2026-08-21T18:24:26.105999+00:00,7340,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/USAR_LONG.json,2026-08-21T18:20:44.098191+00:00,5110,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/USAR_SHORT.json,2026-08-21T18:22:47.540186+00:00,4728,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/USUALUSDT_LONG.json,2026-08-21T18:15:01.210630+00:00,2820,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/USUALUSDT_SHORT.json,2026-08-21T18:15:00.437625+00:00,3989,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/UUUU_LONG.json,2026-08-21T18:20:51.833253+00:00,6003,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/UUUU_SHORT.json,2026-08-21T18:22:48.158191+00:00,3079,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/VALE_LONG.json,2026-08-21T18:20:42.803181+00:00,4929,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/VALE_SHORT.json,2026-08-21T18:24:24.066982+00:00,4690,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/VANRYUSDT_SHORT.json,2026-08-21T18:28:18.294964+00:00,4827,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/VICR_SHORT.json,2026-08-21T18:24:23.407977+00:00,3029,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/VIRTUALUSDT_LONG.json,2026-08-21T18:15:18.869753+00:00,4165,1,ok
s1,/home/niels/binance-sandbox/data/reports/gui_lab/opt/intelligent_oldgroups_1787337919/VIRTUALUSDT_SHORT.json,2026-08-21T18:15:22.143775+00:00,3781,1,ok
