host,path,mtime_utc,size_bytes,records,status
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787298583/overrides.resolved_config.json,2026-08-21T07:49:45.993119+00:00,117766,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787298590/overrides.json,2026-08-21T07:49:50.486072+00:00,1478,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787298590/overrides.resolved_config.json,2026-08-21T07:49:52.343861+00:00,118882,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787298678/overrides.json,2026-08-21T07:51:18.539378+00:00,1545,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787298678/overrides.resolved_config.json,2026-08-21T07:51:21.820116+00:00,118945,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787298754/overrides.json,2026-08-21T07:52:34.001739+00:00,1509,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787298754/overrides.resolved_config.json,2026-08-21T07:52:37.178943+00:00,118911,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787298762/overrides.json,2026-08-21T07:52:42.629574+00:00,1440,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787298762/overrides.resolved_config.json,2026-08-21T07:52:44.036362+00:00,118847,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787298835/overrides.json,2026-08-21T07:53:55.170226+00:00,1476,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787298835/overrides.resolved_config.json,2026-08-21T07:54:00.459427+00:00,118883,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787298848/overrides.json,2026-08-21T07:54:08.455169+00:00,1499,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787298848/overrides.resolved_config.json,2026-08-21T07:54:11.057365+00:00,118904,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787298920/overrides.json,2026-08-21T07:55:20.458179+00:00,1463,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787298920/overrides.resolved_config.json,2026-08-21T07:55:22.645428+00:00,118866,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787298999/overrides.json,2026-08-21T07:56:39.172835+00:00,86,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787298999/overrides.resolved_config.json,2026-08-21T07:56:42.440335+00:00,117589,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787299082/overrides.json,2026-08-21T07:58:02.080038+00:00,1473,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787299082/overrides.resolved_config.json,2026-08-21T07:58:05.302891+00:00,118877,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787299175/overrides.json,2026-08-21T07:59:35.472932+00:00,289,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787299175/overrides.resolved_config.json,2026-08-21T07:59:43.555774+00:00,117780,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787299273/overrides.json,2026-08-21T08:01:13.304168+00:00,76,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787299273/overrides.resolved_config.json,2026-08-21T08:01:19.505844+00:00,117579,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787299287/overrides.json,2026-08-21T08:01:27.423354+00:00,1500,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787299287/overrides.resolved_config.json,2026-08-21T08:01:29.372572+00:00,118902,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787299365/overrides.json,2026-08-21T08:02:45.705922+00:00,309,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787299365/overrides.resolved_config.json,2026-08-21T08:02:47.692158+00:00,117801,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787299456/overrides.json,2026-08-21T08:04:16.864290+00:00,108,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787299456/overrides.resolved_config.json,2026-08-21T08:04:19.079858+00:00,117611,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787299531/overrides.json,2026-08-21T08:05:31.427713+00:00,33,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787299531/overrides.resolved_config.json,2026-08-21T08:05:33.716648+00:00,117539,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787299539/overrides.json,2026-08-21T08:05:39.880668+00:00,1546,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787299539/overrides.resolved_config.json,2026-08-21T08:05:43.241587+00:00,118945,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787299630/overrides.json,2026-08-21T08:07:10.123119+00:00,1465,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787299630/overrides.resolved_config.json,2026-08-21T08:07:12.944133+00:00,118870,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787299704/overrides.json,2026-08-21T08:08:24.123462+00:00,135,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787299704/overrides.resolved_config.json,2026-08-21T08:08:26.249203+00:00,117635,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787299782/overrides.json,2026-08-21T08:09:42.331552+00:00,1512,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787299782/overrides.resolved_config.json,2026-08-21T08:09:44.771292+00:00,118913,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787299790/overrides.json,2026-08-21T08:09:50.024842+00:00,130,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787299790/overrides.resolved_config.json,2026-08-21T08:09:52.086315+00:00,117628,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787300024/overrides.json,2026-08-21T08:13:44.417660+00:00,1506,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787300024/overrides.resolved_config.json,2026-08-21T08:13:46.216400+00:00,118908,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787300099/overrides.json,2026-08-21T08:14:59.729403+00:00,1459,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787300099/overrides.resolved_config.json,2026-08-21T08:15:02.250060+00:00,118863,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787300109/overrides.json,2026-08-21T08:15:09.655107+00:00,1492,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787300109/overrides.resolved_config.json,2026-08-21T08:15:16.335390+00:00,118894,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787300188/overrides.json,2026-08-21T08:16:28.597255+00:00,1535,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787300188/overrides.resolved_config.json,2026-08-21T08:16:30.814582+00:00,118936,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787300361/overrides.json,2026-08-21T08:19:21.763408+00:00,141,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787300361/overrides.resolved_config.json,2026-08-21T08:19:24.411000+00:00,117639,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787300369/overrides.json,2026-08-21T08:19:29.978171+00:00,1513,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787300369/overrides.resolved_config.json,2026-08-21T08:19:31.933771+00:00,118916,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787300441/overrides.json,2026-08-21T08:20:41.097441+00:00,1514,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787300441/overrides.resolved_config.json,2026-08-21T08:20:43.929066+00:00,118915,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787300455/overrides.json,2026-08-21T08:20:55.035406+00:00,1465,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787300455/overrides.resolved_config.json,2026-08-21T08:20:59.740074+00:00,118869,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787300854/overrides.json,2026-08-21T08:27:34.657711+00:00,289,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787300854/overrides.resolved_config.json,2026-08-21T08:27:36.654493+00:00,117782,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787301136/overrides.json,2026-08-21T08:32:16.560734+00:00,45,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787301136/overrides.resolved_config.json,2026-08-21T08:32:19.648962+00:00,117549,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787301212/overrides.json,2026-08-21T08:33:32.043710+00:00,1511,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787301212/overrides.resolved_config.json,2026-08-21T08:33:35.070136+00:00,118912,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787301221/overrides.json,2026-08-21T08:33:41.321270+00:00,1505,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787301221/overrides.resolved_config.json,2026-08-21T08:33:44.372701+00:00,118910,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787301297/overrides.json,2026-08-21T08:34:57.876506+00:00,1493,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787301297/overrides.resolved_config.json,2026-08-21T08:35:01.792577+00:00,118896,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787301389/overrides.json,2026-08-21T08:36:29.104207+00:00,1507,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787301389/overrides.resolved_config.json,2026-08-21T08:36:34.205167+00:00,118908,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787301403/overrides.json,2026-08-21T08:36:43.850249+00:00,151,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787301403/overrides.resolved_config.json,2026-08-21T08:36:46.698814+00:00,117651,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787301486/overrides.json,2026-08-21T08:38:06.035982+00:00,1538,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787301486/overrides.resolved_config.json,2026-08-21T08:38:08.523910+00:00,118939,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787301556/overrides.json,2026-08-21T08:39:16.896878+00:00,188,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787301556/overrides.resolved_config.json,2026-08-21T08:39:18.571611+00:00,117684,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787301563/overrides.json,2026-08-21T08:39:23.140950+00:00,1459,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787301563/overrides.resolved_config.json,2026-08-21T08:39:24.538459+00:00,118863,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787301631/overrides.json,2026-08-21T08:40:31.891359+00:00,1557,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787301631/overrides.resolved_config.json,2026-08-21T08:40:35.198506+00:00,118955,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787301640/overrides.json,2026-08-21T08:40:40.112589+00:00,264,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787301640/overrides.resolved_config.json,2026-08-21T08:40:41.902386+00:00,117758,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787301712/overrides.json,2026-08-21T08:41:52.141898+00:00,90,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787301712/overrides.resolved_config.json,2026-08-21T08:41:57.758148+00:00,117593,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787301727/overrides.json,2026-08-21T08:42:07.452963+00:00,284,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787301727/overrides.resolved_config.json,2026-08-21T08:42:10.009303+00:00,117775,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787301803/overrides.json,2026-08-21T08:43:23.857683+00:00,1491,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787301803/overrides.resolved_config.json,2026-08-21T08:43:26.328600+00:00,118895,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787301811/overrides.json,2026-08-21T08:43:31.233830+00:00,112,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787301811/overrides.resolved_config.json,2026-08-21T08:43:33.463477+00:00,117614,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787301881/overrides.json,2026-08-21T08:44:41.945170+00:00,35,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787301881/overrides.resolved_config.json,2026-08-21T08:44:45.123968+00:00,117539,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787301891/overrides.json,2026-08-21T08:44:51.536373+00:00,1558,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787301891/overrides.resolved_config.json,2026-08-21T08:44:54.761225+00:00,118957,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787301965/overrides.json,2026-08-21T08:46:05.198921+00:00,1511,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787301965/overrides.resolved_config.json,2026-08-21T08:46:07.129248+00:00,118912,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787301972/overrides.json,2026-08-21T08:46:12.169793+00:00,1468,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787301972/overrides.resolved_config.json,2026-08-21T08:46:14.179562+00:00,118871,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787302044/overrides.json,2026-08-21T08:47:24.345510+00:00,1501,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787302044/overrides.resolved_config.json,2026-08-21T08:47:27.654064+00:00,118903,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787302053/overrides.json,2026-08-21T08:47:33.861351+00:00,1496,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787302053/overrides.resolved_config.json,2026-08-21T08:47:37.458757+00:00,118898,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787302129/overrides.json,2026-08-21T08:48:49.921137+00:00,1499,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787302129/overrides.resolved_config.json,2026-08-21T08:48:52.056993+00:00,118901,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787302137/overrides.json,2026-08-21T08:48:57.941945+00:00,1461,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787302137/overrides.resolved_config.json,2026-08-21T08:48:59.457495+00:00,118866,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787302210/overrides.json,2026-08-21T08:50:10.209609+00:00,31,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787302210/overrides.resolved_config.json,2026-08-21T08:50:12.684101+00:00,117535,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787302218/overrides.json,2026-08-21T08:50:18.991708+00:00,1459,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787302218/overrides.resolved_config.json,2026-08-21T08:50:21.398427+00:00,118862,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787302291/overrides.json,2026-08-21T08:51:31.830609+00:00,82,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787302291/overrides.resolved_config.json,2026-08-21T08:51:34.485237+00:00,117587,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787302300/overrides.json,2026-08-21T08:51:40.012010+00:00,1512,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787302300/overrides.resolved_config.json,2026-08-21T08:51:42.740693+00:00,118915,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787302377/overrides.json,2026-08-21T08:52:57.173391+00:00,1458,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787302377/overrides.resolved_config.json,2026-08-21T08:53:01.737058+00:00,118862,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787302468/overrides.json,2026-08-21T08:54:28.578488+00:00,107,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787302468/overrides.resolved_config.json,2026-08-21T08:54:35.266697+00:00,117608,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787302572/overrides.json,2026-08-21T08:56:12.355278+00:00,1470,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787302572/overrides.resolved_config.json,2026-08-21T08:56:14.758099+00:00,118875,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787302580/overrides.json,2026-08-21T08:56:20.989282+00:00,1478,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787302580/overrides.resolved_config.json,2026-08-21T08:56:24.405502+00:00,118883,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787302662/overrides.json,2026-08-21T08:57:42.047766+00:00,74,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787302662/overrides.resolved_config.json,2026-08-21T08:57:43.796482+00:00,117576,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787302733/overrides.json,2026-08-21T08:58:53.946795+00:00,69,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787302733/overrides.resolved_config.json,2026-08-21T08:58:57.503473+00:00,117572,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787302745/overrides.json,2026-08-21T08:59:05.638822+00:00,1472,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787302745/overrides.resolved_config.json,2026-08-21T08:59:08.702858+00:00,118876,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787302829/overrides.json,2026-08-21T09:00:29.567093+00:00,140,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787302829/overrides.resolved_config.json,2026-08-21T09:00:38.167925+00:00,117640,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787302939/overrides.json,2026-08-21T09:02:19.719003+00:00,1498,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787302939/overrides.resolved_config.json,2026-08-21T09:02:23.547318+00:00,118900,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787302951/overrides.json,2026-08-21T09:02:31.907733+00:00,1542,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787302951/overrides.resolved_config.json,2026-08-21T09:02:36.618377+00:00,118941,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787303111/overrides.json,2026-08-21T09:05:11.874058+00:00,1510,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787303111/overrides.resolved_config.json,2026-08-21T09:05:14.728220+00:00,118912,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787303121/overrides.json,2026-08-21T09:05:21.437471+00:00,211,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787303121/overrides.resolved_config.json,2026-08-21T09:05:24.057868+00:00,117708,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787303195/overrides.json,2026-08-21T09:06:35.799857+00:00,187,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787303195/overrides.resolved_config.json,2026-08-21T09:06:38.073272+00:00,117683,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787303203/overrides.json,2026-08-21T09:06:43.661655+00:00,1470,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787303203/overrides.resolved_config.json,2026-08-21T09:06:45.784743+00:00,118875,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787303285/overrides.json,2026-08-21T09:08:05.699174+00:00,1467,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787303285/overrides.resolved_config.json,2026-08-21T09:08:15.096013+00:00,118871,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787303388/overrides.json,2026-08-21T09:09:48.920987+00:00,1513,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787303388/overrides.resolved_config.json,2026-08-21T09:09:51.519257+00:00,118916,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787303398/overrides.json,2026-08-21T09:09:58.263714+00:00,68,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787303398/overrides.resolved_config.json,2026-08-21T09:10:00.262534+00:00,117570,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787303473/overrides.json,2026-08-21T09:11:13.133701+00:00,1518,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787303473/overrides.resolved_config.json,2026-08-21T09:11:15.838187+00:00,118920,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787303484/overrides.json,2026-08-21T09:11:24.160562+00:00,1500,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787303484/overrides.resolved_config.json,2026-08-21T09:11:29.946965+00:00,118902,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787303567/overrides.json,2026-08-21T09:12:47.930449+00:00,1463,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787303567/overrides.resolved_config.json,2026-08-21T09:12:50.764936+00:00,118867,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787303577/overrides.json,2026-08-21T09:12:57.455674+00:00,113,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787303577/overrides.resolved_config.json,2026-08-21T09:13:00.380486+00:00,117615,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787303759/overrides.json,2026-08-21T09:15:59.280734+00:00,236,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787303759/overrides.resolved_config.json,2026-08-21T09:16:01.621868+00:00,117734,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787303842/overrides.json,2026-08-21T09:17:22.306118+00:00,1509,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787303842/overrides.resolved_config.json,2026-08-21T09:17:27.096108+00:00,118912,1,ok
mac,/Users/niels/Documents/binance/data/reports/gui_lab/promoter_runs/AAPL_SHORT_1787303863/overrides.json,2026-08-21T09:17:43.785314+00:00,1491,1,ok
