sym_side,switch,value,status,gain_pct,bh_pct,delta_vs_bh,trades,tim_pct,max_dd_pct,error
BTCUSDC_LONG,FORMATION_POSITION_SIZE_MULT,0.75,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FORMATION_POSITION_SIZE_MULT,1.25,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FORMATION_POSITION_SIZE_MULT,1.5,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FORMATION_TREND_STRUCTURE_ENTRY_ENABLED,False,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FORMATION_TREND_STRUCTURE_ENTRY_ENABLED,True,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FORMATION_TREND_STRUCTURE_EXIT_ENABLED,False,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FORMATION_TREND_STRUCTURE_EXIT_ENABLED,True,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FORMATION_TRIANGLE_ENTRY_ENABLED,False,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FORMATION_TRIANGLE_ENTRY_ENABLED,True,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FORMATION_TRIANGLE_EXIT_ENABLED,False,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FORMATION_TRIANGLE_EXIT_ENABLED,True,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FORMATION_WEDGE_ENTRY_ENABLED,False,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FORMATION_WEDGE_ENTRY_ENABLED,True,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FORMATION_WEDGE_EXIT_ENABLED,False,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FORMATION_WEDGE_EXIT_ENABLED,True,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FROZEN_ABSOLUTE_FLOOR_PCT_TRADIER,-12.0,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FROZEN_ABSOLUTE_FLOOR_PCT_TRADIER,-10.0,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FROZEN_ABSOLUTE_FLOOR_PCT_TRADIER,-8.0,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FROZEN_ABSOLUTE_FLOOR_PCT_TRADIER,-6.0,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FROZEN_ABSOLUTE_FLOOR_PCT_TRADIER,-4.0,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FROZEN_ACTIVATION_STOP_ENABLED,False,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FROZEN_ACTIVATION_STOP_ENABLED,True,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FULL_RECIPE_ONLY_ENABLED,,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FUNDING_GATE_ENABLED_TRADIER,False,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FUNDING_GATE_ENABLED_TRADIER,True,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FUNDING_GATE_PC_RATIO_LONG_MAX,0.6,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FUNDING_GATE_PC_RATIO_LONG_MAX,0.9,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FUNDING_GATE_PC_RATIO_LONG_MAX,1.2,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FUNDING_GATE_PC_RATIO_LONG_MAX,1.5,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FUNDING_GATE_PC_RATIO_LONG_MAX,1.8,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FUNDING_GATE_PC_RATIO_SHORT_MIN,0.415,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FUNDING_GATE_PC_RATIO_SHORT_MIN,0.6225,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FUNDING_GATE_PC_RATIO_SHORT_MIN,0.83,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FUNDING_GATE_PC_RATIO_SHORT_MIN,1.0375,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FUNDING_GATE_PC_RATIO_SHORT_MIN,1.245,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FUNDING_GATE_TRADIER_HEDGE_GATE_ENABLED,False,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FUNDING_GATE_TRADIER_HEDGE_GATE_ENABLED,True,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FUNDING_GATE_TRADIER_NEAR_MONEY_PREFER,False,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FUNDING_GATE_TRADIER_NEAR_MONEY_PREFER,True,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FUNDING_GATE_TRADIER_STALE_MAX_HOURS,2.0,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
BTCUSDC_LONG,FUNDING_GATE_TRADIER_STALE_MAX_HOURS,3.0,OK,-6.933540937500002,-2.851,-4.082540937500002,7,0.04790910957497776,7.261025441410025,
