sheet,row,switch,best_filter,best_delta,tim,valid
REENTRY_WINDOWED,48,GUARANTEED_REENTRY_K_HIGH_BLOCK,BTC_ACCEL_RAMP_REQUIRE_POSITIVE=0.0_ALT,2.5853,32.08,True
REENTRY_WINDOWED,49,GUARANTEED_REENTRY_K_HIGH_BLOCK,BTC_ACCEL_RAMP_REQUIRE_POSITIVE=0.0_ALT,2.5853,32.08,True
REENTRY_WINDOWED,50,GUARANTEED_REENTRY_K_HIGH_BLOCK,BTC_ACCEL_RAMP_REQUIRE_POSITIVE=0.0_ALT,2.5853,32.08,True
REENTRY_WINDOWED,51,GUARANTEED_REENTRY_K_HIGH_BLOCK,BTC_ACCEL_RAMP_REQUIRE_POSITIVE=0.0_ALT,2.5853,32.08,True
REENTRY_WINDOWED,52,GUARANTEED_REENTRY_K_LOW_BLOCK,ADX_RANGING_THRESHOLD=10,2.4718,31.95,True
REENTRY_WINDOWED,53,GUARANTEED_REENTRY_K_LOW_BLOCK,ADX_RANGING_THRESHOLD=10,2.4718,31.95,True
REENTRY_WINDOWED,54,GUARANTEED_REENTRY_K_LOW_BLOCK,ADX_RANGING_THRESHOLD=10,2.4718,31.95,True
REENTRY_WINDOWED,55,GUARANTEED_REENTRY_K_LOW_BLOCK,ADX_RANGING_THRESHOLD=10,2.4718,31.95,True
REENTRY_WINDOWED,56,GUARANTEED_REENTRY_K_LOW_BLOCK,ADX_RANGING_THRESHOLD=10,2.4718,31.95,True
REENTRY_WINDOWED,57,GUARANTEED_REENTRY_STRICT_CONFIRMATION,BANDAID_OFF_LOSER_RECOVER_PCT=0,2.5853,32.08,True
REENTRY_WINDOWED,58,GUARANTEED_REENTRY_STRICT_CONFIRMATION,BAND_ARROW_ENABLED=True,3.7101,31.65,True
REENTRY_WINDOWED,59,GUARANTEED_REENTRY_TIGHT_STOP_ENABLED,BANDAID_OFF_LOSER_RECOVER_PCT=0,2.5853,32.08,True
REENTRY_WINDOWED,60,GUARANTEED_REENTRY_TIGHT_STOP_ENABLED,BTC_ACCEL_RAMP_REQUIRE_POSITIVE=0.0,3.7596,31.74,True
REENTRY_WINDOWED,61,GUARANTEED_REENTRY_TIGHT_STOP_MAX_AGE_S,BANDAID_OFF_LOSER_RECOVER_PCT=1.0,3.7596,31.74,True
REENTRY_WINDOWED,62,GUARANTEED_REENTRY_TIGHT_STOP_MAX_AGE_S,BANDAID_OFF_LOSER_RECOVER_PCT=1.0,3.7596,31.74,True
REENTRY_WINDOWED,63,GUARANTEED_REENTRY_TIGHT_STOP_MAX_AGE_S,BANDAID_OFF_LOSER_RECOVER_PCT=1.0,3.7596,31.74,True
REENTRY_WINDOWED,64,GUARANTEED_REENTRY_TIGHT_STOP_MAX_AGE_S,BANDAID_OFF_LOSER_RECOVER_PCT=1.0,3.7596,31.74,True
REENTRY_WINDOWED,65,GUARANTEED_REENTRY_TIGHT_STOP_MAX_AGE_S,BANDAID_OFF_LOSER_RECOVER_PCT=1.0,3.7596,31.74,True
REENTRY_WINDOWED,66,GUARANTEED_REENTRY_TIGHT_STOP_MIN_AGE_S,BANDAID_OFF_LOSER_RECOVER_PCT=1.0,3.7101,31.65,True
REENTRY_WINDOWED,67,GUARANTEED_REENTRY_TIGHT_STOP_MIN_AGE_S,BANDAID_OFF_LOSER_RECOVER_PCT=1.0,3.7101,31.65,True
REENTRY_WINDOWED,68,GUARANTEED_REENTRY_TIGHT_STOP_MIN_AGE_S,BANDAID_OFF_LOSER_RECOVER_PCT=1.0,3.7101,31.65,True
REENTRY_WINDOWED,69,GUARANTEED_REENTRY_TIGHT_STOP_MIN_AGE_S,BANDAID_OFF_LOSER_RECOVER_PCT=1.0,3.7101,31.65,True
REENTRY_WINDOWED,70,GUARANTEED_REENTRY_TIGHT_STOP_MIN_AGE_S,BANDAID_OFF_LOSER_RECOVER_PCT=1.0,3.7101,31.65,True
REENTRY_WINDOWED,71,GUARANTEED_REENTRY_TIGHT_STOP_PCT,ADX_RANGING_THRESHOLD=25,1.5390,30.42,True
REENTRY_WINDOWED,72,GUARANTEED_REENTRY_TIGHT_STOP_PCT,ADX_RANGING_THRESHOLD=25,1.5390,30.42,True
REENTRY_WINDOWED,73,GUARANTEED_REENTRY_TIGHT_STOP_PCT,ADX_RANGING_THRESHOLD=25,1.5390,30.42,True
REENTRY_WINDOWED,74,GUARANTEED_REENTRY_TIGHT_STOP_PCT,ADX_RANGING_THRESHOLD=25,1.5390,30.42,True
REENTRY_WINDOWED,75,GUARANTEED_REENTRY_TIGHT_STOP_PCT,ADX_RANGING_THRESHOLD=25,1.5390,30.42,True
REENTRY_WINDOWED,76,LEGACY_PROC_SINGLE_REENTRY,BTC_HARD_BLOCK_OTHER_ACCOUNTS=0.0,2.5853,32.08,True
REENTRY_WINDOWED,77,LEGACY_PROC_SINGLE_REENTRY,BTC_HARD_BLOCK_OTHER_ACCOUNTS=0.0,2.5853,32.08,True
REENTRY_WINDOWED,78,LEGACY_PROC_SINGLE_REENTRY,BTC_HARD_BLOCK_OTHER_ACCOUNTS=0.0,2.5853,32.08,True
REENTRY_WINDOWED,79,LEGACY_PROC_SINGLE_REENTRY,BTC_HARD_BLOCK_OTHER_ACCOUNTS=0.0,2.5853,32.08,True
REENTRY_WINDOWED,80,LEGACY_REENTRY_PSR_DC_BOUNCE,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,3.7101,31.65,True
REENTRY_WINDOWED,81,LEGACY_REENTRY_PSR_DC_BOUNCE,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,3.7101,31.65,True
REENTRY_WINDOWED,82,LEGACY_REENTRY_PSR_DC_BOUNCE,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,3.7101,31.65,True
REENTRY_WINDOWED,83,LEGACY_REENTRY_PSR_DC_BOUNCE,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,3.7101,31.65,True
REENTRY_WINDOWED,84,LEGACY_REENTRY_PSR_FULL_DC,BTC_HARD_BLOCK_OTHER_ACCOUNTS=0.0,3.7596,31.74,True
REENTRY_WINDOWED,85,LEGACY_REENTRY_PSR_FULL_DC,BTC_HARD_BLOCK_OTHER_ACCOUNTS=0.0,3.7596,31.74,True
REENTRY_WINDOWED,86,LEGACY_REENTRY_PSR_FULL_DC,BTC_HARD_BLOCK_OTHER_ACCOUNTS=0.0,3.7596,31.74,True
REENTRY_WINDOWED,87,LEGACY_REENTRY_PSR_FULL_DC,BTC_HARD_BLOCK_OTHER_ACCOUNTS=0.0,3.7596,31.74,True
REENTRY_WINDOWED,88,LEGACY_REENTRY_PSR_K_DC_CROSSOVER,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,2.1874,31.99,True
REENTRY_WINDOWED,89,LEGACY_REENTRY_PSR_K_DC_CROSSOVER,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,2.1874,31.99,True
REENTRY_WINDOWED,90,LEGACY_REENTRY_PSR_K_DC_CROSSOVER,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,2.1874,31.99,True
REENTRY_WINDOWED,91,LEGACY_REENTRY_PSR_K_DC_CROSSOVER,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,2.1874,31.99,True
REENTRY_WINDOWED,92,LEGACY_REENTRY_PSR_QUICK_RECOVERY,BANDAID_OFF_LOSER_RECOVER_PCT=1.0,2.5853,32.08,True
REENTRY_WINDOWED,93,LEGACY_REENTRY_PSR_QUICK_RECOVERY,BANDAID_OFF_LOSER_RECOVER_PCT=1.0,2.5853,32.08,True
REENTRY_WINDOWED,94,LEGACY_REENTRY_PSR_QUICK_RECOVERY,BANDAID_OFF_LOSER_RECOVER_PCT=1.0,2.5853,32.08,True
REENTRY_WINDOWED,95,LEGACY_REENTRY_PSR_QUICK_RECOVERY,BANDAID_OFF_LOSER_RECOVER_PCT=1.0,2.5853,32.08,True
REENTRY_WINDOWED,96,MANDATORY_REENTRY_ALLOW_WT0_STRONG_CROSS,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,3.7596,31.74,True
REENTRY_WINDOWED,97,MANDATORY_REENTRY_ALLOW_WT0_STRONG_CROSS,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,3.7596,31.74,True
REENTRY_WINDOWED,98,MANDATORY_REENTRY_ALLOW_WT0_STRONG_CROSS,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,3.7596,31.74,True
REENTRY_WINDOWED,99,MANDATORY_REENTRY_ALLOW_WT0_STRONG_CROSS,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,3.7596,31.74,True
REENTRY_WINDOWED,100,MANDATORY_REENTRY_K_HIGH_BLOCK,ADX_RANGING_THRESHOLD=15,3.7596,31.74,True
REENTRY_WINDOWED,101,MANDATORY_REENTRY_K_HIGH_BLOCK,ADX_RANGING_THRESHOLD=15,3.7596,31.74,True
REENTRY_WINDOWED,102,MANDATORY_REENTRY_K_HIGH_BLOCK,ADX_RANGING_THRESHOLD=15,3.7596,31.74,True
REENTRY_WINDOWED,103,MANDATORY_REENTRY_K_HIGH_BLOCK,ADX_RANGING_THRESHOLD=15,3.7596,31.74,True
REENTRY_WINDOWED,104,MANDATORY_REENTRY_K_LOW_BLOCK,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,3.7101,31.65,True
REENTRY_WINDOWED,105,MANDATORY_REENTRY_K_LOW_BLOCK,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,3.7101,31.65,True
REENTRY_WINDOWED,106,MANDATORY_REENTRY_K_LOW_BLOCK,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,3.7101,31.65,True
REENTRY_WINDOWED,107,MANDATORY_REENTRY_K_LOW_BLOCK,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,3.7101,31.65,True
REENTRY_WINDOWED,108,MANDATORY_REENTRY_REQUIRE_K_NOT_EXTREME,BAND_ARROW_ENABLED=False,2.5853,32.08,True
REENTRY_WINDOWED,109,MANDATORY_REENTRY_REQUIRE_K_NOT_EXTREME,BAND_ARROW_ENABLED=False,2.5853,32.08,True
REENTRY_WINDOWED,110,MANDATORY_REENTRY_REQUIRE_K_NOT_EXTREME,BAND_ARROW_ENABLED=False,2.5853,32.08,True
REENTRY_WINDOWED,111,MANDATORY_REENTRY_REQUIRE_K_NOT_EXTREME,BAND_ARROW_ENABLED=False,2.5853,32.08,True
REENTRY_WINDOWED,112,MU_CORRECTION_REENTRY_ENABLED,BAND_ARROW_ENABLED=True,2.1874,31.99,True
REENTRY_WINDOWED,113,MU_CORRECTION_REENTRY_ENABLED,BANDAID_OFF_LOSER_RECOVER_PCT=0,2.5853,32.08,True
REENTRY_WINDOWED,114,OBLIGATORY_REENTRY_DEFAULT_SIZE_MULT,BTC_HARD_BLOCK_OTHER_ACCOUNTS=0.0,2.1874,31.99,True
REENTRY_WINDOWED,115,OBLIGATORY_REENTRY_DEFAULT_SIZE_MULT,BTC_HARD_BLOCK_OTHER_ACCOUNTS=0.0,2.1874,31.99,True
REENTRY_WINDOWED,116,OBLIGATORY_REENTRY_DEFAULT_SIZE_MULT,BTC_HARD_BLOCK_OTHER_ACCOUNTS=0.0,2.1874,31.99,True
REENTRY_WINDOWED,117,OBLIGATORY_REENTRY_DEFAULT_SIZE_MULT,BTC_HARD_BLOCK_OTHER_ACCOUNTS=0.0,2.1874,31.99,True
REENTRY_WINDOWED,118,OBLIGATORY_REENTRY_ENABLED,ADX_RANGING_THRESHOLD=20,3.7101,31.65,True
REENTRY_WINDOWED,119,OBLIGATORY_REENTRY_ENABLED,BANDAID_OFF_LOSER_RECOVER_PCT=0,2.5853,32.08,True
REENTRY_WINDOWED,120,OBLIGATORY_REENTRY_K15_HIGH_BLOCK,ADX_RANGING_THRESHOLD=10,3.7101,31.65,True
REENTRY_WINDOWED,121,OBLIGATORY_REENTRY_K15_HIGH_BLOCK,ADX_RANGING_THRESHOLD=10,3.7101,31.65,True
REENTRY_WINDOWED,122,OBLIGATORY_REENTRY_K15_HIGH_BLOCK,ADX_RANGING_THRESHOLD=10,3.7101,31.65,True
REENTRY_WINDOWED,123,OBLIGATORY_REENTRY_K15_HIGH_BLOCK,ADX_RANGING_THRESHOLD=10,3.7101,31.65,True
REENTRY_WINDOWED,124,OBLIGATORY_REENTRY_K15_HIGH_SIZE_FRAC,BAND_ARROW_ENABLED=False,2.5853,32.08,True
REENTRY_WINDOWED,125,OBLIGATORY_REENTRY_K15_HIGH_SIZE_FRAC,BAND_ARROW_ENABLED=False,2.5853,32.08,True
REENTRY_WINDOWED,126,OBLIGATORY_REENTRY_K15_HIGH_SIZE_FRAC,BAND_ARROW_ENABLED=False,2.5853,32.08,True
REENTRY_WINDOWED,127,OBLIGATORY_REENTRY_K15_HIGH_SIZE_FRAC,BAND_ARROW_ENABLED=False,2.5853,32.08,True
REENTRY_WINDOWED,128,OBLIGATORY_REENTRY_SCORE_TIER1,ADX_RANGING_THRESHOLD=10,2.5853,32.08,True
REENTRY_WINDOWED,129,OBLIGATORY_REENTRY_SCORE_TIER1,ADX_RANGING_THRESHOLD=10,2.5853,32.08,True
REENTRY_WINDOWED,130,OBLIGATORY_REENTRY_SCORE_TIER1,ADX_RANGING_THRESHOLD=10,2.5853,32.08,True
REENTRY_WINDOWED,131,OBLIGATORY_REENTRY_SCORE_TIER1,ADX_RANGING_THRESHOLD=10,2.5853,32.08,True
REENTRY_WINDOWED,132,OBLIGATORY_REENTRY_SCORE_TIER2,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,2.4718,31.95,True
REENTRY_WINDOWED,133,OBLIGATORY_REENTRY_SCORE_TIER2,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,2.4718,31.95,True
REENTRY_WINDOWED,134,OBLIGATORY_REENTRY_SCORE_TIER2,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,2.4718,31.95,True
REENTRY_WINDOWED,135,OBLIGATORY_REENTRY_SCORE_TIER2,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,2.4718,31.95,True
REENTRY_WINDOWED,136,OBLIGATORY_REENTRY_SCORE_TIER3,ADX_RANGING_THRESHOLD=10,3.7101,31.65,True
REENTRY_WINDOWED,137,OBLIGATORY_REENTRY_SCORE_TIER3,ADX_RANGING_THRESHOLD=10,3.7101,31.65,True
REENTRY_WINDOWED,138,OBLIGATORY_REENTRY_SCORE_TIER3,ADX_RANGING_THRESHOLD=10,3.7101,31.65,True
REENTRY_WINDOWED,139,OBLIGATORY_REENTRY_SCORE_TIER3,ADX_RANGING_THRESHOLD=10,3.7101,31.65,True
REENTRY_WINDOWED,140,OBLIGATORY_REENTRY_SHORT_K15_LOW_BLOCK,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,2.5853,32.08,True
REENTRY_WINDOWED,141,OBLIGATORY_REENTRY_SHORT_K15_LOW_BLOCK,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,2.5853,32.08,True
REENTRY_WINDOWED,142,OBLIGATORY_REENTRY_SHORT_K15_LOW_BLOCK,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,2.5853,32.08,True
REENTRY_WINDOWED,143,OBLIGATORY_REENTRY_SHORT_K15_LOW_BLOCK,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,2.5853,32.08,True
REENTRY_WINDOWED,144,OBLIGATORY_REENTRY_SHORT_K15_LOW_SIZE_FRAC,ADX_RANGING_THRESHOLD=25,3.7101,31.65,True
REENTRY_WINDOWED,145,OBLIGATORY_REENTRY_SHORT_K15_LOW_SIZE_FRAC,ADX_RANGING_THRESHOLD=25,3.7101,31.65,True
REENTRY_WINDOWED,146,OBLIGATORY_REENTRY_SHORT_K15_LOW_SIZE_FRAC,ADX_RANGING_THRESHOLD=25,3.7101,31.65,True
REENTRY_WINDOWED,147,OBLIGATORY_REENTRY_SHORT_K15_LOW_SIZE_FRAC,ADX_RANGING_THRESHOLD=25,3.7101,31.65,True
REENTRY_WINDOWED,148,OBLIGATORY_REENTRY_SMA_FIELD,BAND_ARROW_ENABLED=True,2.5853,32.08,True
REENTRY_WINDOWED,149,OBLIGATORY_REENTRY_SMA_FIELD,BAND_ARROW_ENABLED=True,2.5853,32.08,True
REENTRY_WINDOWED,150,OBLIGATORY_REENTRY_SMA_FIELD,BAND_ARROW_ENABLED=True,2.5853,32.08,True
REENTRY_WINDOWED,151,OBLIGATORY_REENTRY_SMA_FIELD,BAND_ARROW_ENABLED=True,2.5853,32.08,True
REENTRY_WINDOWED,152,OBLIGATORY_REENTRY_SMA_TF,BTC_HARD_BLOCK_OTHER_ACCOUNTS=0.0,3.7596,31.74,True
REENTRY_WINDOWED,153,OBLIGATORY_REENTRY_SMA_TF,BTC_HARD_BLOCK_OTHER_ACCOUNTS=0.0,3.7596,31.74,True
REENTRY_WINDOWED,154,OBLIGATORY_REENTRY_SMA_TF,BTC_HARD_BLOCK_OTHER_ACCOUNTS=0.0,3.7596,31.74,True
REENTRY_WINDOWED,155,OBLIGATORY_REENTRY_SMA_TF,BTC_HARD_BLOCK_OTHER_ACCOUNTS=0.0,3.7596,31.74,True
REENTRY_WINDOWED,156,OBLIGATORY_REENTRY_SMA_TF,BTC_HARD_BLOCK_OTHER_ACCOUNTS=0.0,3.7596,31.74,True
REENTRY_WINDOWED,157,OBLIGATORY_REENTRY_TIER1_HTF_REQUIRED,BTC_ACCEL_RAMP_REQUIRE_POSITIVE=0.0_ALT,3.7596,31.74,True
REENTRY_WINDOWED,158,OBLIGATORY_REENTRY_TIER1_HTF_REQUIRED,BTC_ACCEL_RAMP_REQUIRE_POSITIVE=0.0_ALT,3.7596,31.74,True
REENTRY_WINDOWED,159,OBLIGATORY_REENTRY_TIER1_HTF_REQUIRED,BTC_ACCEL_RAMP_REQUIRE_POSITIVE=0.0_ALT,3.7596,31.74,True
REENTRY_WINDOWED,160,OBLIGATORY_REENTRY_TIER1_HTF_REQUIRED,BTC_ACCEL_RAMP_REQUIRE_POSITIVE=0.0_ALT,3.7596,31.74,True
REENTRY_WINDOWED,161,OBLIGATORY_REENTRY_TIER2_HTF_REQUIRED,BAND_ARROW_ENABLED=False,2.5853,32.08,True
REENTRY_WINDOWED,162,OBLIGATORY_REENTRY_TIER2_HTF_REQUIRED,BAND_ARROW_ENABLED=False,2.5853,32.08,True
REENTRY_WINDOWED,163,OBLIGATORY_REENTRY_TIER2_HTF_REQUIRED,BAND_ARROW_ENABLED=False,2.5853,32.08,True
REENTRY_WINDOWED,164,OBLIGATORY_REENTRY_TIER2_HTF_REQUIRED,BAND_ARROW_ENABLED=False,2.5853,32.08,True
REENTRY_WINDOWED,165,REENTRY2_DC_BREAK_ALLOW_15M,ADX_RANGING_THRESHOLD=10,3.7101,31.65,True
REENTRY_WINDOWED,166,REENTRY2_DC_BREAK_ALLOW_15M,ADX_RANGING_THRESHOLD=10,3.7101,31.65,True
REENTRY_WINDOWED,167,REENTRY2_DC_BREAK_ALLOW_15M,ADX_RANGING_THRESHOLD=10,3.7101,31.65,True
REENTRY_WINDOWED,168,REENTRY2_DC_BREAK_ALLOW_15M,ADX_RANGING_THRESHOLD=10,3.7101,31.65,True
REENTRY_WINDOWED,169,REENTRY2_DC_BREAK_FILTER_TF,BTC_ACCEL_RAMP_REQUIRE_POSITIVE=0.0_ALT,3.7101,31.65,True
REENTRY_WINDOWED,170,REENTRY2_DC_BREAK_FILTER_TF,BTC_ACCEL_RAMP_REQUIRE_POSITIVE=0.0_ALT,3.7101,31.65,True
REENTRY_WINDOWED,171,REENTRY2_DC_BREAK_FILTER_TF,BTC_ACCEL_RAMP_REQUIRE_POSITIVE=0.0_ALT,3.7101,31.65,True
REENTRY_WINDOWED,172,REENTRY2_DC_BREAK_FILTER_TF,BTC_ACCEL_RAMP_REQUIRE_POSITIVE=0.0_ALT,3.7101,31.65,True
REENTRY_WINDOWED,173,REENTRY2_DC_BREAK_FILTER_TF,BTC_ACCEL_RAMP_REQUIRE_POSITIVE=0.0_ALT,3.7101,31.65,True
REENTRY_WINDOWED,174,REENTRY2_DC_BREAK_REQUIRE_K_FILTER,ADX_RANGING_THRESHOLD=20,2.4718,31.95,True
REENTRY_WINDOWED,175,REENTRY2_DC_BREAK_REQUIRE_K_FILTER,ADX_RANGING_THRESHOLD=20,2.4718,31.95,True
REENTRY_WINDOWED,176,REENTRY2_DC_BREAK_REQUIRE_K_FILTER,ADX_RANGING_THRESHOLD=20,2.4718,31.95,True
REENTRY_WINDOWED,177,REENTRY2_DC_BREAK_REQUIRE_K_FILTER,ADX_RANGING_THRESHOLD=20,2.4718,31.95,True
REENTRY_WINDOWED,178,REENTRY2_DC_BREAK_REQUIRE_WT_FILTER,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,2.5853,32.08,True
REENTRY_WINDOWED,179,REENTRY2_DC_BREAK_REQUIRE_WT_FILTER,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,2.5853,32.08,True
REENTRY_WINDOWED,180,REENTRY2_DC_BREAK_REQUIRE_WT_FILTER,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,2.5853,32.08,True
REENTRY_WINDOWED,181,REENTRY2_DC_BREAK_REQUIRE_WT_FILTER,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,2.5853,32.08,True
REENTRY_WINDOWED,182,REENTRY2_DIR_FAV_ENABLED,BANDAID_OFF_LOSER_RECOVER_PCT=1.0,3.7596,31.74,True
REENTRY_WINDOWED,183,REENTRY2_DIR_FAV_ENABLED,BANDAID_OFF_LOSER_RECOVER_PCT=0,2.5853,32.08,True
REENTRY_WINDOWED,184,REENTRY_B16_SIZE_MULT_STRONG,BAND_ARROW_ENABLED=False,2.4666,32.03,True
REENTRY_WINDOWED,185,REENTRY_B16_SIZE_MULT_STRONG,BAND_ARROW_ENABLED=False,2.4666,32.03,True
REENTRY_WINDOWED,186,REENTRY_B16_SIZE_MULT_STRONG,BAND_ARROW_ENABLED=False,2.4666,32.03,True
REENTRY_WINDOWED,187,REENTRY_B16_SIZE_MULT_STRONG,BAND_ARROW_ENABLED=False,2.4666,32.03,True
REENTRY_WINDOWED,188,REENTRY_B16_SIZE_MULT_WEAK,BTC_ACCEL_RAMP_REQUIRE_POSITIVE=0.0_ALT,2.4718,31.95,True
REENTRY_WINDOWED,189,REENTRY_B16_SIZE_MULT_WEAK,BTC_ACCEL_RAMP_REQUIRE_POSITIVE=0.0_ALT,2.4718,31.95,True
REENTRY_WINDOWED,190,REENTRY_B16_SIZE_MULT_WEAK,BTC_ACCEL_RAMP_REQUIRE_POSITIVE=0.0_ALT,2.4718,31.95,True
REENTRY_WINDOWED,191,REENTRY_B16_SIZE_MULT_WEAK,BTC_ACCEL_RAMP_REQUIRE_POSITIVE=0.0_ALT,2.4718,31.95,True
REENTRY_WINDOWED,192,REENTRY_B16_SMA200_PROX_PCT,ADX_RANGING_THRESHOLD=25,3.7596,31.74,True
REENTRY_WINDOWED,193,REENTRY_B16_SMA200_PROX_PCT,ADX_RANGING_THRESHOLD=25,3.7596,31.74,True
REENTRY_WINDOWED,194,REENTRY_B16_SMA200_PROX_PCT,ADX_RANGING_THRESHOLD=25,3.7596,31.74,True
REENTRY_WINDOWED,195,REENTRY_B16_SMA200_PROX_PCT,ADX_RANGING_THRESHOLD=25,3.7596,31.74,True
REENTRY_WINDOWED,196,REENTRY_B16_SMA200_PULLBACK_ENABLED,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,3.7101,31.65,True
REENTRY_WINDOWED,197,REENTRY_B16_SMA200_PULLBACK_ENABLED,BANDAID_OFF_LOSER_RECOVER_PCT=0,2.5853,32.08,True
REENTRY_WINDOWED,198,REENTRY_CROSS_FRESHNESS_ENABLED,BANDAID_OFF_LOSER_RECOVER_PCT=0,2.4718,31.95,True
REENTRY_WINDOWED,199,REENTRY_CROSS_FRESHNESS_ENABLED,BANDAID_OFF_LOSER_RECOVER_PCT=0,2.5853,32.08,True
REENTRY_WINDOWED,200,REENTRY_EXHAUSTED_PARTIAL_ENABLED,ADX_RANGING_THRESHOLD=10,3.7596,31.74,True
REENTRY_WINDOWED,201,REENTRY_EXHAUSTED_PARTIAL_ENABLED,BANDAID_OFF_LOSER_RECOVER_PCT=0,2.5853,32.08,True
REENTRY_WINDOWED,202,REENTRY_EXIT_RECLAIM_BUFFER_PCT,BTC_ACCEL_RAMP_REQUIRE_POSITIVE=0.0_ALT,3.7596,31.74,True
REENTRY_WINDOWED,203,REENTRY_EXIT_RECLAIM_BUFFER_PCT,BTC_ACCEL_RAMP_REQUIRE_POSITIVE=0.0_ALT,3.7596,31.74,True
REENTRY_WINDOWED,204,REENTRY_EXIT_RECLAIM_BUFFER_PCT,BTC_ACCEL_RAMP_REQUIRE_POSITIVE=0.0_ALT,3.7596,31.74,True
REENTRY_WINDOWED,205,REENTRY_EXIT_RECLAIM_BUFFER_PCT,BTC_ACCEL_RAMP_REQUIRE_POSITIVE=0.0_ALT,3.7596,31.74,True
REENTRY_WINDOWED,206,REENTRY_EXIT_RECLAIM_ENABLED,BANDAID_OFF_LOSER_RECOVER_PCT=2.0,2.5853,32.08,True
REENTRY_WINDOWED,207,REENTRY_EXIT_RECLAIM_ENABLED,BANDAID_OFF_LOSER_RECOVER_PCT=0,2.5853,32.08,True
REENTRY_WINDOWED,208,REENTRY_POST_CONSOL_ATR_THRESHOLD,BANDAID_OFF_LOSER_RECOVER_PCT=1.0,2.4718,31.95,True
REENTRY_WINDOWED,209,REENTRY_POST_CONSOL_ATR_THRESHOLD,BANDAID_OFF_LOSER_RECOVER_PCT=1.0,2.4718,31.95,True
REENTRY_WINDOWED,210,REENTRY_POST_CONSOL_ATR_THRESHOLD,BANDAID_OFF_LOSER_RECOVER_PCT=1.0,2.4718,31.95,True
REENTRY_WINDOWED,211,REENTRY_POST_CONSOL_ATR_THRESHOLD,BANDAID_OFF_LOSER_RECOVER_PCT=1.0,2.4718,31.95,True
REENTRY_WINDOWED,212,REENTRY_POST_CONSOL_ENABLED,ADX_RANGING_THRESHOLD=25,2.4718,31.95,True
REENTRY_WINDOWED,213,REENTRY_POST_CONSOL_ENABLED,BANDAID_OFF_LOSER_RECOVER_PCT=0,2.5853,32.08,True
REENTRY_WINDOWED,214,REENTRY_POST_CONSOL_MULT,BANDAID_OFF_LOSER_RECOVER_PCT=0,2.5853,32.08,True
REENTRY_WINDOWED,215,REENTRY_POST_CONSOL_MULT,BANDAID_OFF_LOSER_RECOVER_PCT=0,2.5853,32.08,True
REENTRY_WINDOWED,216,REENTRY_POST_CONSOL_MULT,BANDAID_OFF_LOSER_RECOVER_PCT=0,2.5853,32.08,True
REENTRY_WINDOWED,217,REENTRY_POST_CONSOL_MULT,BANDAID_OFF_LOSER_RECOVER_PCT=0,2.5853,32.08,True
REENTRY_WINDOWED,218,REENTRY_POST_CONSOL_TFS_REQUIRED,BANDAID_OFF_LOSER_RECOVER_PCT=1.0,3.7596,31.74,True
REENTRY_WINDOWED,219,REENTRY_POST_CONSOL_TFS_REQUIRED,BANDAID_OFF_LOSER_RECOVER_PCT=1.0,3.7596,31.74,True
REENTRY_WINDOWED,220,REENTRY_POST_CONSOL_TFS_REQUIRED,BANDAID_OFF_LOSER_RECOVER_PCT=1.0,3.7596,31.74,True
REENTRY_WINDOWED,221,REENTRY_POST_CONSOL_TFS_REQUIRED,BANDAID_OFF_LOSER_RECOVER_PCT=1.0,3.7596,31.74,True
REENTRY_WINDOWED,222,REENTRY_PRICE_IMPROVE_PCT,BAND_ARROW_ENABLED=False,3.7101,31.65,True
REENTRY_WINDOWED,223,REENTRY_PRICE_IMPROVE_PCT,BAND_ARROW_ENABLED=False,3.7101,31.65,True
REENTRY_WINDOWED,224,REENTRY_PRICE_IMPROVE_PCT,BAND_ARROW_ENABLED=False,3.7101,31.65,True
